x,Curve1
3.99248,0.7619
4.20058,0.71599
4.36443,0.68433
4.55748,0.50506
4.74119,0.29404
4.85556,0.22743
4.99771,0.16876
5.08626,0.11325
5.19265,0.05933
5.35473,0.01972
5.64445,0.00714
6.04767,0.00571
7.07892,0.00289
