x,Curve1
9.448e-09,0.00344
5.532e-08,0.01089
6.437e-07,0.07046
1.3724e-06,0.35442
3.779e-06,0.62808
7.996e-06,0.7771
9.106e-05,0.95776
0.0010752,0.77165
