# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,6.000081162721500050e+02,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,4.631796971370250731e+02,9.328908479382671430e+02,2.391176256730339489e+01,4.184558449278094372e+01,1.328431253739077444e+00
2.000000000000000000e+01,4.182344397188528546e+02,9.109717322515723481e+02,4.760211992565027828e+01,3.952082979873755875e+01,1.881944276130359972e+00
3.000000000000000000e+01,3.916658146440713040e+02,8.982409327365728586e+02,6.620015747799736516e+01,3.310007873899868258e+01,2.435457298521642056e+00
4.000000000000000000e+01,3.533627134945946295e+02,8.801964082066172068e+02,8.258414294077931572e+01,3.365359176138996133e+01,3.542483343304206667e+00
5.000000000000000000e+01,3.407426165840734029e+02,8.727793337065738797e+02,9.287948515725717868e+01,3.188235008973785867e+01,2.435457298521642056e+00
6.000000000000000000e+01,3.279011144645956506e+02,8.669120956692263462e+02,1.025106117468654929e+02,2.756494851508585953e+01,2.988970320912924361e+00
7.000000000000000000e+01,3.141739915092918523e+02,8.620411810721830079e+02,1.078243367618217974e+02,2.512949121656421880e+01,4.981617201521540750e+00
8.000000000000000000e+01,3.095244821212050397e+02,8.569488612661832576e+02,1.144664930305171850e+02,2.634721986582503561e+01,2.214052089565129222e+00
9.000000000000000000e+01,2.993398425092054822e+02,8.537384857363138053e+02,1.171233555379953373e+02,2.501878861208595950e+01,4.095996365695489416e+00
1.000000000000000000e+02,2.907050393599014910e+02,8.493103815571836321e+02,1.214407571126473471e+02,2.524019382104247100e+01,3.985293761217232333e+00
1.100000000000000000e+02,2.902622289419884396e+02,8.485354633258357353e+02,1.246511326425167709e+02,2.335824954491211258e+01,3.431780738825950472e+00
1.200000000000000000e+02,2.856127195539016839e+02,8.454357904004444890e+02,1.284150211947774949e+02,2.346895214939037189e+01,2.656862507478154889e+00
1.300000000000000000e+02,2.785277528672932590e+02,8.431110357064011396e+02,1.316253967246469188e+02,2.136560266430349486e+01,3.874591156738975695e+00
1.400000000000000000e+02,2.696715445090327421e+02,8.375759054824883378e+02,1.356106904858641542e+02,2.402246517178165064e+01,2.767565111956411528e+00
1.500000000000000000e+02,2.729926226433804004e+02,8.395685523630969556e+02,1.378247425754292976e+02,1.948365838817313644e+01,3.099672925391181000e+00
1.600000000000000000e+02,2.652434403299024552e+02,8.361367716242709776e+02,1.362749061127337029e+02,2.402246517178165064e+01,3.542483343304206667e+00
1.700000000000000000e+02,2.645792247030329349e+02,8.369116898556188744e+02,1.348357722545163710e+02,2.357965475386862408e+01,4.649509388086770834e+00
1.800000000000000000e+02,2.701143549269457935e+02,8.381294185048795953e+02,1.359427982992989143e+02,2.280473652252083383e+01,3.099672925391181000e+00
1.900000000000000000e+02,2.645792247030329349e+02,8.353618533929233081e+02,1.363856087172119658e+02,2.512949121656421880e+01,3.099672925391181000e+00
2.000000000000000000e+02,2.721070018075544112e+02,8.393471471541405435e+02,1.373819321575162746e+02,1.992646880608616300e+01,3.321078134347693833e+00
2.100000000000000000e+02,2.754280799419020695e+02,8.406755784078795841e+02,1.372712295530380118e+02,1.904084797026011344e+01,2.988970320912924361e+00
2.200000000000000000e+02,2.740996486881630290e+02,8.406755784078795841e+02,1.363856087172119658e+02,1.926225317921662494e+01,3.653185947782463305e+00
2.300000000000000000e+02,2.654648455388589809e+02,8.356939612063580398e+02,1.380461477843858233e+02,2.324754694043385683e+01,2.988970320912924361e+00
2.400000000000000000e+02,2.636936038672068889e+02,8.354725559974014004e+02,1.399280920605161498e+02,2.092279224639047186e+01,3.653185947782463305e+00
2.500000000000000000e+02,2.659076559567719755e+02,8.362474742287492973e+02,1.395959842470813896e+02,2.081208964191221256e+01,3.321078134347693833e+00
2.600000000000000000e+02,2.599297153149461792e+02,8.334799091167927827e+02,1.404816050829074356e+02,2.247262870908606303e+01,3.542483343304206667e+00
2.700000000000000000e+02,2.597083101059896535e+02,8.335906117212711024e+02,1.428063597769508419e+02,1.981576620160790370e+01,3.763888552260719944e+00
2.800000000000000000e+02,2.630293882403373686e+02,8.348083403705319370e+02,1.428063597769508419e+02,1.904084797026011344e+01,3.321078134347693833e+00
2.900000000000000000e+02,2.577156632253810358e+02,8.331478013033580510e+02,1.416993337321682702e+02,2.081208964191221256e+01,4.317401574652001806e+00
3.000000000000000000e+02,2.532875590462507773e+02,8.309337492137930212e+02,1.424742519635160534e+02,2.225122350012954797e+01,4.317401574652001806e+00
3.100000000000000000e+02,2.603725257328591738e+02,8.337013143257494221e+02,1.424742519635160534e+02,2.025857661952093025e+01,3.542483343304206667e+00
