# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
3.000000000000000000e+02,4.827740581296763594e+03,1.587475348218197553e+02,5.186417019806315238e+02,7.771322834373603428e+01,2.448741611059033119e+02
3.100000000000000000e+02,4.842796135505806888e+03,1.605187764934718473e+02,5.256159660627616859e+02,7.472425802282310769e+01,2.391176256730339560e+02
3.200000000000000000e+02,4.812242216669807931e+03,1.548729436650807827e+02,5.191952150030227813e+02,7.715971532134474842e+01,2.487487522626422560e+02
3.300000000000000000e+02,4.845231592804329011e+03,1.658325015084281802e+02,5.187524045851097299e+02,7.217809811982321833e+01,2.432136220387294543e+02
3.400000000000000000e+02,4.841246299043111321e+03,1.638398546278195624e+02,5.122209509208926193e+02,8.070219866464896086e+01,2.432136220387294543e+02
3.500000000000000000e+02,4.826854960460937946e+03,1.608508843069066359e+02,5.110032222716318415e+02,8.070219866464896086e+01,2.474203210089031870e+02
3.600000000000000000e+02,4.828626202132590151e+03,1.647254754636456084e+02,5.051359842342841944e+02,7.970587522434465200e+01,2.504092913298161136e+02
3.700000000000000000e+02,4.833275711520676850e+03,1.621793155606457049e+02,5.135493821746316598e+02,7.870955178404034314e+01,2.455383767327728322e+02
3.800000000000000000e+02,4.824198097953460092e+03,1.600759660755588527e+02,5.184202967716749981e+02,7.350652937356228733e+01,2.479738340312944445e+02
3.900000000000000000e+02,4.785673591595026664e+03,1.509983525083418101e+02,5.172025681224141636e+02,7.361723197804053598e+01,2.581584736432940872e+02
4.000000000000000000e+02,4.808699733326504429e+03,1.555371592919503314e+02,5.180881889582402664e+02,7.516706844073614491e+01,2.511842095611639252e+02
4.100000000000000000e+02,4.811578001042938922e+03,1.589689400307762810e+02,5.105604118537187901e+02,7.727041792582301127e+01,2.531768564417725429e+02
4.200000000000000000e+02,4.823091071908676895e+03,1.590796426352545438e+02,5.176453785403272150e+02,7.572058146312741655e+01,2.475310236133814499e+02
4.300000000000000000e+02,4.821541235445982238e+03,1.596331556576458297e+02,5.149885160328490201e+02,7.649549969447521391e+01,2.488594548671205189e+02
4.400000000000000000e+02,4.820434209401199041e+03,1.550943488740373084e+02,5.205236462567618219e+02,7.948447001538814050e+01,2.448741611059033119e+02
4.500000000000000000e+02,4.825747934416155658e+03,1.587475348218197553e+02,5.158741368686751230e+02,7.948447001538814050e+01,2.458704845462076207e+02
4.600000000000000000e+02,4.830840254222155636e+03,1.617365051427326819e+02,5.136600847791099795e+02,7.826674136612732013e+01,2.463132949641206153e+02
4.700000000000000000e+02,4.815784700013112342e+03,1.625114233740804650e+02,5.064644154880232918e+02,7.638479708999695106e+01,2.546159902999898463e+02
4.800000000000000000e+02,4.831061659431111366e+03,1.624007207696022306e+02,5.133279769656752478e+02,7.738112053030125992e+01,2.468668079865119296e+02
4.900000000000000000e+02,4.844124566759545814e+03,1.647254754636456084e+02,5.144350030104577627e+02,7.815603876164905728e+01,2.426601090163381400e+02
5.000000000000000000e+02,4.827076365669894585e+03,1.658325015084281802e+02,5.043610660029364681e+02,7.749182313477952277e+01,2.522912356059464685e+02
5.100000000000000000e+02,4.813570647923547767e+03,1.567548879412111376e+02,5.125530587343273510e+02,8.070219866464896086e+01,2.499664809119030622e+02
5.200000000000000000e+02,4.829733228177372439e+03,1.645040702546890827e+02,5.129958691522404024e+02,7.284231374669275283e+01,2.496343730984683020e+02
5.300000000000000000e+02,4.817113131266851269e+03,1.591903452397327783e+02,5.145457056149359687e+02,7.560987885864915370e+01,2.506306965387726109e+02
5.400000000000000000e+02,4.805821465610069026e+03,1.596331556576458297e+02,5.050252816298059884e+02,7.859884917956208028e+01,2.567193397850767269e+02
5.500000000000000000e+02,4.828404796923633512e+03,1.631756390009500137e+02,5.103390066447623212e+02,7.749182313477952277e+01,2.489701574715987533e+02
5.600000000000000000e+02,4.832168685475894563e+03,1.660539067173846774e+02,5.060216050701102972e+02,7.793463355269254578e+01,2.499664809119030622e+02
5.700000000000000000e+02,4.834382737565459138e+03,1.630649363964717509e+02,5.158741368686751230e+02,7.516706844073614491e+01,2.458704845462076207e+02
5.800000000000000000e+02,4.839917867789372394e+03,1.601866686800370871e+02,5.177560811448054210e+02,8.180922470943153257e+01,2.402246517178165277e+02
5.900000000000000000e+02,4.843681756341632536e+03,1.658325015084281802e+02,5.093426832044580124e+02,8.081290126912722371e+01,2.439885402700772090e+02
6.000000000000000000e+02,4.853202180326763482e+03,1.678251483890367979e+02,5.093426832044580124e+02,8.158781950047500686e+01,2.412209751581208366e+02
6.100000000000000000e+02,4.840139272998329034e+03,1.680465535979932952e+02,5.009292852641104332e+02,8.302695335869233872e+01,2.479738340312944445e+02
6.200000000000000000e+02,4.841689109461024600e+03,1.673823379711237749e+02,5.065751180925015547e+02,7.948447001538814050e+01,2.465347001730771410e+02
6.300000000000000000e+02,4.839253652162503386e+03,1.620686129561674420e+02,5.153206238462838655e+02,8.014868564225767500e+01,2.424387038073816427e+02
6.400000000000000000e+02,4.831947280266937923e+03,1.571976983591241606e+02,5.220734827194575018e+02,7.948447001538814050e+01,2.412209751581208366e+02
6.500000000000000000e+02,4.835268358401285695e+03,1.645040702546890827e+02,5.147671108238924944e+02,7.383863718699706169e+01,2.468668079865119296e+02
6.600000000000000000e+02,4.825526529207199019e+03,1.584154270083849951e+02,5.191952150030227813e+02,7.671690490343172542e+01,2.456490793372510666e+02
6.700000000000000000e+02,4.827961986505721143e+03,1.615150999337761561e+02,5.162062446821098547e+02,7.472425802282310769e+01,2.475310236133814499e+02
6.800000000000000000e+02,4.827297770878851225e+03,1.569762931501676633e+02,5.243982374135008513e+02,7.527777104521439355e+01,2.433243246432076887e+02
6.900000000000000000e+02,4.820212804192242402e+03,1.607401817024283730e+02,5.128851665477621964e+02,7.572058146312741655e+01,2.506306965387726109e+02
7.000000000000000000e+02,4.809363948953373438e+03,1.585261296128632296e+02,5.091212779955014298e+02,7.848814657508383164e+01,2.538410720686420632e+02
7.100000000000000000e+02,4.822426856281807886e+03,1.588582374262980181e+02,5.133279769656752478e+02,8.014868564225767500e+01,2.476417262178596843e+02
7.200000000000000000e+02,4.824198097953460092e+03,1.614043973292979217e+02,5.149885160328490201e+02,7.428144760491008469e+01,2.493022652850335419e+02
7.300000000000000000e+02,4.847002834475980308e+03,1.625114233740804650e+02,5.166490551000229061e+02,8.180922470943153257e+01,2.390069230685556931e+02
7.400000000000000000e+02,4.865379466819371373e+03,1.712569291278627190e+02,5.135493821746316598e+02,7.660620229895346256e+01,2.385641126506426701e+02
7.500000000000000000e+02,4.841246299043111321e+03,1.635077468143847739e+02,5.191952150030227813e+02,7.439215020938833334e+01,2.428815142252946941e+02
7.600000000000000000e+02,4.844124566759545814e+03,1.636184494188630651e+02,5.200808358388488841e+02,7.472425802282310769e+01,2.415530829715555967e+02
7.700000000000000000e+02,4.828626202132590151e+03,1.601866686800370871e+02,5.127744639432838767e+02,8.114500908256198386e+01,2.458704845462076207e+02
7.800000000000000000e+02,4.844345971968502454e+03,1.632863416054282766e+02,5.201915384433270901e+02,7.538847364969264220e+01,2.411102725536425737e+02
7.900000000000000000e+02,4.832390090684850293e+03,1.636184494188630651e+02,5.112246274805883104e+02,7.771322834373603428e+01,2.474203210089031870e+02
8.000000000000000000e+02,4.806042870819025666e+03,1.576405087770372120e+02,5.064644154880232918e+02,8.125571168704023250e+01,2.546159902999898463e+02
8.100000000000000000e+02,4.828404796923633512e+03,1.591903452397327783e+02,5.162062446821098547e+02,7.959517261986638914e+01,2.449848637103815179e+02
8.200000000000000000e+02,4.830176038595285718e+03,1.609615869113848987e+02,5.121102483164144132e+02,8.103430647808372100e+01,2.458704845462076207e+02
8.300000000000000000e+02,4.835711168819198065e+03,1.609615869113848987e+02,5.138814899880665052e+02,8.203062991838802986e+01,2.431029194342511914e+02
8.400000000000000000e+02,4.822426856281807886e+03,1.619579103516892076e+02,5.106711144581970530e+02,7.660620229895346256e+01,2.507413991432508737e+02
8.500000000000000000e+02,4.833718521938590129e+03,1.647254754636456084e+02,5.107818170626753158e+02,7.660620229895346256e+01,2.478631314268162100e+02
8.600000000000000000e+02,4.846560024058067938e+03,1.657217989039499173e+02,5.126637613388056707e+02,7.915236220195336614e+01,2.424387038073816427e+02
8.700000000000000000e+02,4.808035517699634511e+03,1.604080738889936129e+02,5.048038764208494626e+02,7.837744397060556878e+01,2.563872319716419383e+02
8.800000000000000000e+02,4.817777346893721187e+03,1.598545608666023270e+02,5.119995457119361504e+02,7.715971532134474842e+01,2.509628043522073710e+02
8.900000000000000000e+02,4.820877019819112320e+03,1.595224530531675384e+02,5.114460326895448361e+02,7.992728043330116350e+01,2.490808600760770446e+02
9.000000000000000000e+02,4.837261005281894541e+03,1.640612598367760597e+02,5.108925196671535218e+02,7.959517261986638914e+01,2.454276741282945693e+02
9.100000000000000000e+02,4.824419503162415822e+03,1.624007207696022306e+02,5.088998727865449041e+02,7.848814657508383164e+01,2.501878861208596163e+02
9.200000000000000000e+02,4.825526529207199019e+03,1.601866686800370871e+02,5.159848394731533290e+02,7.638479708999695106e+01,2.474203210089031870e+02
9.300000000000000000e+02,4.820877019819112320e+03,1.583047244039067323e+02,5.165383524955445864e+02,7.727041792582301127e+01,2.478631314268162100e+02
9.400000000000000000e+02,4.805600060401113296e+03,1.532124045979069251e+02,5.150992186373273398e+02,8.125571168704023250e+01,2.504092913298161136e+02
9.500000000000000000e+02,4.805821465610069026e+03,1.557585645009068287e+02,5.149885160328490201e+02,7.638479708999695106e+01,2.528447486283377543e+02
9.600000000000000000e+02,4.808921138535460159e+03,1.548729436650807827e+02,5.145457056149359687e+02,8.014868564225767500e+01,2.504092913298161136e+02
9.700000000000000000e+02,4.824419503162415822e+03,1.580833191949502350e+02,5.138814899880665052e+02,8.214133252286629272e+01,2.458704845462076207e+02
9.800000000000000000e+02,4.830176038595285718e+03,1.619579103516892076e+02,5.199701332343705644e+02,7.118177467951890947e+01,2.468668079865119296e+02
9.900000000000000000e+02,4.817113131266851269e+03,1.571976983591241606e+02,5.178667837492837407e+02,7.627409448551870241e+01,2.486380496581639932e+02
1.000000000000000000e+03,4.802500387475721254e+03,1.576405087770372120e+02,5.096747910178927441e+02,7.627409448551870241e+01,2.563872319716419383e+02
1.010000000000000000e+03,4.814013458341460137e+03,1.544301332471677597e+02,5.175346759358488953e+02,8.059149606017069800e+01,2.474203210089031870e+02
1.020000000000000000e+03,4.828404796923633512e+03,1.573084009636024234e+02,5.243982374135008513e+02,7.516706844073614491e+01,2.431029194342511914e+02
1.030000000000000000e+03,4.826854960460937946e+03,1.618472077472109447e+02,5.107818170626753158e+02,7.893095699299685464e+01,2.484166444492074959e+02
1.040000000000000000e+03,4.831061659431111366e+03,1.635077468143847739e+02,5.097854936223710069e+02,7.870955178404034314e+01,2.479738340312944445e+02
1.050000000000000000e+03,4.822205451072851247e+03,1.597438582621240641e+02,5.107818170626753158e+02,8.081290126912722371e+01,2.486380496581639932e+02
1.060000000000000000e+03,4.832168685475894563e+03,1.619579103516892076e+02,5.105604118537187901e+02,8.158781950047500686e+01,2.458704845462076207e+02
1.070000000000000000e+03,4.828183391714676873e+03,1.593010478442110411e+02,5.114460326895448361e+02,8.402327679899664759e+01,2.452062689193380720e+02
1.080000000000000000e+03,4.831061659431111366e+03,1.639505572322978253e+02,5.087891701820666981e+02,7.882025438851860599e+01,2.484166444492074959e+02
1.090000000000000000e+03,4.835932574028155614e+03,1.612936947248196589e+02,5.170918655179359575e+02,7.826674136612732013e+01,2.433243246432076887e+02
1.100000000000000000e+03,4.812906432296677849e+03,1.605187764934718473e+02,5.035861477715886281e+02,8.180922470943153257e+01,2.540624772775985605e+02
1.110000000000000000e+03,4.832168685475894563e+03,1.684893640159063182e+02,5.027005269357625821e+02,7.638479708999695106e+01,2.524019382104247313e+02
1.120000000000000000e+03,4.825969339625112298e+03,1.627328285830369907e+02,5.080142519507189149e+02,7.948447001538814050e+01,2.497450757029465649e+02
1.130000000000000000e+03,4.836818194863981262e+03,1.640612598367760597e+02,5.138814899880665052e+02,7.638479708999695106e+01,2.456490793372510666e+02
1.140000000000000000e+03,4.820212804192242402e+03,1.636184494188630651e+02,5.072393337193710749e+02,7.560987885864915370e+01,2.535089642552073030e+02
1.150000000000000000e+03,4.822648261490764526e+03,1.615150999337761561e+02,5.084570623686319095e+02,7.981657782882291485e+01,2.501878861208596163e+02
1.160000000000000000e+03,4.814234863550416776e+03,1.639505572322978253e+02,5.044717686074146741e+02,7.472425802282310769e+01,2.568300423895549898e+02
1.170000000000000000e+03,4.844567377177459093e+03,1.678251483890367979e+02,5.106711144581970530e+02,7.594198667208392806e+01,2.455383767327728322e+02
1.180000000000000000e+03,4.864272440774588176e+03,1.660539067173846774e+02,5.158741368686751230e+02,8.413397940347491044e+01,2.339146032625559144e+02
1.190000000000000000e+03,4.840803488625198042e+03,1.640612598367760597e+02,5.105604118537187901e+02,8.169852210495326972e+01,2.436564324566424489e+02
1.200000000000000000e+03,4.835268358401285695e+03,1.593010478442110411e+02,5.166490551000229061e+02,8.236273773182280422e+01,2.416637855760338311e+02
1.210000000000000000e+03,4.835046953192329056e+03,1.599652634710805899e+02,5.165383524955445864e+02,8.103430647808372100e+01,2.424387038073816427e+02
1.220000000000000000e+03,4.827297770878851225e+03,1.616258025382544474e+02,5.129958691522404024e+02,7.738112053030125992e+01,2.479738340312944445e+02
1.230000000000000000e+03,4.825526529207199019e+03,1.612936947248196589e+02,5.137707873835881855e+02,7.638479708999695106e+01,2.485273470536857587e+02
1.240000000000000000e+03,4.819769993774329123e+03,1.585261296128632296e+02,5.131065717567187221e+02,7.970587522434465200e+01,2.486380496581639932e+02
1.250000000000000000e+03,4.831061659431111366e+03,1.547622410606025198e+02,5.284942337791962927e+02,7.749182313477952277e+01,2.392283282775122188e+02
1.260000000000000000e+03,4.806928491654852223e+03,1.566441853367329031e+02,5.113353300850666301e+02,7.882025438851860599e+01,2.531768564417725429e+02
1.270000000000000000e+03,4.817334536475807909e+03,1.614043973292979217e+02,5.112246274805883104e+02,7.461355541834484484e+01,2.527340460238594915e+02
1.280000000000000000e+03,4.833939927147546769e+03,1.599652634710805899e+02,5.137707873835881855e+02,8.324835856764885023e+01,2.429922168297729286e+02
1.290000000000000000e+03,4.847888455311806865e+03,1.656110962994716829e+02,5.127744639432838767e+02,7.992728043330116350e+01,2.416637855760338311e+02
1.300000000000000000e+03,4.831283064640068915e+03,1.600759660755588527e+02,5.176453785403272150e+02,7.782393094821429713e+01,2.444313506879902604e+02
1.310000000000000000e+03,4.847667050102850226e+03,1.632863416054282766e+02,5.198594306298923584e+02,7.738112053030125992e+01,2.394497334864687161e+02
1.320000000000000000e+03,4.825969339625112298e+03,1.632863416054282766e+02,5.067965233014580804e+02,7.959517261986638914e+01,2.502985887253378507e+02
1.330000000000000000e+03,4.834825547983372417e+03,1.676037431800802722e+02,5.054680920477189829e+02,7.671690490343172542e+01,2.501878861208596163e+02
1.340000000000000000e+03,4.838810841744590107e+03,1.635077468143847739e+02,5.125530587343273510e+02,7.981657782882291485e+01,2.440992428745555003e+02
1.350000000000000000e+03,4.825747934416155658e+03,1.604080738889936129e+02,5.105604118537187901e+02,8.147711689599675822e+01,2.475310236133814499e+02
1.360000000000000000e+03,4.831061659431111366e+03,1.626221259785587563e+02,5.121102483164144132e+02,7.815603876164905728e+01,2.470882131954684269e+02
1.370000000000000000e+03,4.823533882326590174e+03,1.593010478442110411e+02,5.111139248761100475e+02,8.203062991838802986e+01,2.475310236133814499e+02
1.380000000000000000e+03,4.826190744834068937e+03,1.643933676502108483e+02,5.065751180925015547e+02,7.771322834373603428e+01,2.512949121656421596e+02
1.390000000000000000e+03,4.846117213640154660e+03,1.657217989039499173e+02,5.159848394731533290e+02,7.560987885864915370e+01,2.426601090163381400e+02
1.400000000000000000e+03,4.835932574028155614e+03,1.605187764934718473e+02,5.177560811448054210e+02,7.915236220195336614e+01,2.425494064118599056e+02
1.410000000000000000e+03,4.836818194863981262e+03,1.633970442099065394e+02,5.164276498910663804e+02,7.516706844073614491e+01,2.449848637103815179e+02
1.420000000000000000e+03,4.820212804192242402e+03,1.601866686800370871e+02,5.125530587343273510e+02,7.715971532134474842e+01,2.500771835163813535e+02
1.430000000000000000e+03,4.831283064640068915e+03,1.606294790979501386e+02,5.209664566746748733e+02,7.339582676908403869e+01,2.449848637103815179e+02
1.440000000000000000e+03,4.800729145804069958e+03,1.552050514785155428e+02,5.098961962268492130e+02,8.003798303777942635e+01,2.548373955089463720e+02
1.450000000000000000e+03,4.834382737565459138e+03,1.580833191949502350e+02,5.197487280254140387e+02,8.125571168704023250e+01,2.408888673446860764e+02
1.460000000000000000e+03,4.825305123998242379e+03,1.588582374262980181e+02,5.135493821746316598e+02,8.136641429151849536e+01,2.462025923596423809e+02
1.470000000000000000e+03,4.824862313580329101e+03,1.602973712845153500e+02,5.105604118537187901e+02,8.125571168704023250e+01,2.478631314268162100e+02
1.480000000000000000e+03,4.852316559490936925e+03,1.612936947248196589e+02,5.259480738761964176e+02,7.760252573925777142e+01,2.351323319118167205e+02
1.490000000000000000e+03,4.832390090684850293e+03,1.652789884860368943e+02,5.087891701820666981e+02,7.682760750790998827e+01,2.490808600760770446e+02
1.500000000000000000e+03,4.833939927147546769e+03,1.642826650457325854e+02,5.146564082194142884e+02,7.372793458251879883e+01,2.473096184044249242e+02
1.510000000000000000e+03,4.830176038595285718e+03,1.615150999337761561e+02,5.125530587343273510e+02,7.948447001538814050e+01,2.464239975685988782e+02
1.520000000000000000e+03,4.839917867789372394e+03,1.627328285830369907e+02,5.180881889582402664e+02,7.638479708999695106e+01,2.427708116208164029e+02
1.530000000000000000e+03,4.817334536475807909e+03,1.591903452397327783e+02,5.125530587343273510e+02,7.771322834373603428e+01,2.505199939342943765e+02
1.540000000000000000e+03,4.849881102192415710e+03,1.657217989039499173e+02,5.175346759358488953e+02,7.594198667208392806e+01,2.407781647402077851e+02
1.550000000000000000e+03,4.841910514669981239e+03,1.691535796427758669e+02,5.050252816298059884e+02,7.760252573925777142e+01,2.481952392402509986e+02
1.560000000000000000e+03,4.818884372938503475e+03,1.636184494188630651e+02,4.998222592193279183e+02,8.236273773182280422e+01,2.541731798820768518e+02
1.570000000000000000e+03,4.823091071908676895e+03,1.620686129561674420e+02,5.102283040402840015e+02,7.715971532134474842e+01,2.505199939342943765e+02
1.580000000000000000e+03,4.841689109461024600e+03,1.637291520233412996e+02,5.169811629134576378e+02,7.638479708999695106e+01,2.428815142252946941e+02
1.590000000000000000e+03,4.807371302072765502e+03,1.584154270083849951e+02,5.062430102790667661e+02,8.059149606017069800e+01,2.547266929044681092e+02
1.600000000000000000e+03,4.832168685475894563e+03,1.606294790979501386e+02,5.164276498910663804e+02,7.837744397060556878e+01,2.445420532924685233e+02
1.610000000000000000e+03,4.835489763610242335e+03,1.637291520233412996e+02,5.119995457119361504e+02,7.826674136612732013e+01,2.459811871506858267e+02
1.620000000000000000e+03,4.839917867789372394e+03,1.617365051427326819e+02,5.196380254209358327e+02,7.682760750790998827e+01,2.417744881805120940e+02
1.630000000000000000e+03,4.817777346893721187e+03,1.614043973292979217e+02,5.045824712118929369e+02,8.147711689599675822e+01,2.525126408149029942e+02
1.640000000000000000e+03,4.842353325087893609e+03,1.648361780681238713e+02,5.133279769656752478e+02,7.815603876164905728e+01,2.436564324566424489e+02
1.650000000000000000e+03,4.833497116729633490e+03,1.604080738889936129e+02,5.194166202119793070e+02,7.649549969447521391e+01,2.436564324566424489e+02
1.660000000000000000e+03,4.821984045863894607e+03,1.598545608666023270e+02,5.110032222716318415e+02,8.025938824673592364e+01,2.488594548671205189e+02
1.670000000000000000e+03,4.831504469849024645e+03,1.585261296128632296e+02,5.180881889582402664e+02,8.059149606017069800e+01,2.427708116208164029e+02
1.680000000000000000e+03,4.821984045863894607e+03,1.588582374262980181e+02,5.164276498910663804e+02,7.682760750790998827e+01,2.478631314268162100e+02
1.690000000000000000e+03,4.819327183356416754e+03,1.605187764934718473e+02,5.064644154880232918e+02,8.214133252286629272e+01,2.508521017477291366e+02
1.700000000000000000e+03,4.848995481356589153e+03,1.610722895158631616e+02,5.240661296000661196e+02,7.826674136612732013e+01,2.365714657700340524e+02
1.710000000000000000e+03,4.819105778147460114e+03,1.596331556576458297e+02,5.170918655179359575e+02,7.317442156012752719e+01,2.500771835163813535e+02
1.720000000000000000e+03,4.831947280266937923e+03,1.630649363964717509e+02,5.176453785403272150e+02,7.217809811982321833e+01,2.470882131954684269e+02
1.730000000000000000e+03,4.830176038595285718e+03,1.598545608666023270e+02,5.181988915627184724e+02,7.715971532134474842e+01,2.447634585014250206e+02
1.740000000000000000e+03,4.833497116729633490e+03,1.577512113815154464e+02,5.203022410478054098e+02,8.092360387360547236e+01,2.409995699491643109e+02
1.750000000000000000e+03,4.838146626117720189e+03,1.679358509935150607e+02,5.092319805999796927e+02,7.394933979147531034e+01,2.488594548671205189e+02
1.760000000000000000e+03,4.833275711520676850e+03,1.609615869113848987e+02,5.166490551000229061e+02,7.804533615717080863e+01,2.443206480835119976e+02
1.770000000000000000e+03,4.818220157311634466e+03,1.632863416054282766e+02,5.067965233014580804e+02,7.572058146312741655e+01,2.541731798820768518e+02
1.780000000000000000e+03,4.835711168819198065e+03,1.616258025382544474e+02,5.188631071895880496e+02,7.572058146312741655e+01,2.437671350611207117e+02
1.790000000000000000e+03,4.823976692744503453e+03,1.637291520233412996e+02,5.060216050701102972e+02,7.848814657508383164e+01,2.517377225835551826e+02
1.800000000000000000e+03,4.833497116729633490e+03,1.580833191949502350e+02,5.248410478314139027e+02,7.572058146312741655e+01,2.413316777625990710e+02
1.810000000000000000e+03,4.818441562520590196e+03,1.597438582621240641e+02,5.154313264507620715e+02,7.428144760491008469e+01,2.505199939342943765e+02
1.820000000000000000e+03,4.810692380207113274e+03,1.597438582621240641e+02,5.079035493462405952e+02,7.793463355269254578e+01,2.543945850910333490e+02
1.830000000000000000e+03,4.833939927147546769e+03,1.611829921203413960e+02,5.185309993761532041e+02,7.605268927656219091e+01,2.442099454790337631e+02
1.840000000000000000e+03,4.829511822968416709e+03,1.601866686800370871e+02,5.165383524955445864e+02,7.782393094821429713e+01,2.454276741282945693e+02
1.850000000000000000e+03,4.814899079177286694e+03,1.564227801277763774e+02,5.175346759358488953e+02,7.704901271686649977e+01,2.489701574715987533e+02
1.860000000000000000e+03,4.834161332356503408e+03,1.683786614114280837e+02,5.077928467417623892e+02,7.251020593325797847e+01,2.512949121656421596e+02
1.870000000000000000e+03,4.840582083416242313e+03,1.684893640159063182e+02,5.079035493462405952e+02,7.538847364969264220e+01,2.481952392402509986e+02
1.880000000000000000e+03,4.842353325087893609e+03,1.663860145308194660e+02,5.141028951970230310e+02,7.428144760491008469e+01,2.452062689193380720e+02
1.890000000000000000e+03,4.837261005281894541e+03,1.607401817024283730e+02,5.190845123985445753e+02,7.804533615717080863e+01,2.421065959939468826e+02
1.900000000000000000e+03,4.832832901102763572e+03,1.609615869113848987e+02,5.162062446821098547e+02,7.826674136612732013e+01,2.445420532924685233e+02
1.910000000000000000e+03,4.820877019819112320e+03,1.625114233740804650e+02,5.094533858089362184e+02,7.594198667208392806e+01,2.520698303969899428e+02
1.920000000000000000e+03,4.837261005281894541e+03,1.631756390009500137e+02,5.160955420776316487e+02,7.616339188104045377e+01,2.445420532924685233e+02
