# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,3.999906505008362274e+03,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,3.165873082869178234e+03,6.224807449812360574e+02,1.333966383962990392e+02,2.045784130758179344e+02,3.952082979873755875e+01
2.000000000000000000e+01,2.941146795778317482e+03,5.375718473464133922e+02,2.315898485685125365e+02,1.638398546278195624e+02,6.697507570934514831e+01
3.000000000000000000e+01,2.810074912076061992e+03,4.888627013759805209e+02,3.021074076211618831e+02,1.252046456649080568e+02,8.380187159004013608e+01
4.000000000000000000e+01,2.676346165866328192e+03,4.330685887189392815e+02,3.553553603752032473e+02,1.166805451200823001e+02,9.487213203786579641e+01
5.000000000000000000e+01,2.603725257328591852e+03,4.004113203978536148e+02,3.975330526814189511e+02,1.035069351871698018e+02,9.852531798564825749e+01
6.000000000000000000e+01,2.553909085313376636e+03,3.815918776365500094e+02,4.221090308755918841e+02,9.166175650799634411e+01,1.046139612319523593e+02
7.000000000000000000e+01,2.499664809119030906e+03,3.571266020468553393e+02,4.410391762413737524e+02,9.454002422443102205e+01,1.072708237394305115e+02
8.000000000000000000e+01,2.465125596521814714e+03,3.458349363900731532e+02,4.529950575250254019e+02,8.789786795573563438e+01,1.132487643812563505e+02
9.000000000000000000e+01,2.440771023536598477e+03,3.333255420840301895e+02,4.713716898684159560e+02,8.236273773182280422e+01,1.129166565678215903e+02
1.000000000000000000e+02,2.421951580775295042e+03,3.298937613452042683e+02,4.731429315400681048e+02,7.804533615717080863e+01,1.188945972096474435e+02
1.100000000000000000e+02,2.423058606820077330e+03,3.276797092556391249e+02,4.784566565550244377e+02,7.771322834373603428e+01,1.161270320976910284e+02
1.200000000000000000e+02,2.416637855760338425e+03,3.209268503824654886e+02,4.855416232416328057e+02,8.092360387360547236e+01,1.125845487543868160e+02
1.300000000000000000e+02,2.395825766118426145e+03,3.189342035018568708e+02,4.867593518908936971e+02,7.328512416460577583e+01,1.209979466947343099e+02
1.400000000000000000e+02,2.378777565028774916e+03,3.066462144047703759e+02,4.972760993163279863e+02,7.882025438851860599e+01,1.172340581424735859e+02
1.500000000000000000e+02,2.390512041103469983e+03,3.126241550465962291e+02,4.981617201521540892e+02,7.184599030638844397e+01,1.173447607469518346e+02
1.600000000000000000e+02,2.383427074416861615e+03,3.087495638898572565e+02,4.940657237864585909e+02,8.014868564225767500e+01,1.170126529335170744e+02
1.700000000000000000e+02,2.394940145282600042e+03,3.122920472331614974e+02,4.977189097342410378e+02,7.516706844073614491e+01,1.147986008439519594e+02
1.800000000000000000e+02,2.382984263998948336e+03,3.132883706734658062e+02,4.915195638834586589e+02,7.339582676908403869e+01,1.217728649260821072e+02
1.900000000000000000e+02,2.392504687984078373e+03,3.136204784869005380e+02,4.891948091894153094e+02,7.981657782882291485e+01,1.173447607469518346e+02
2.000000000000000000e+02,2.391397661939296086e+03,3.176057722481177734e+02,4.862058388685023829e+02,7.428144760491008469e+01,1.218835675305603559e+02
2.100000000000000000e+02,2.419294718267816734e+03,3.212589581959002771e+02,4.930694003461542820e+02,7.406004239595357319e+01,1.115882253140825071e+02
2.200000000000000000e+02,2.411102725536425623e+03,3.184913930839438194e+02,4.909660508610673446e+02,7.760252573925777142e+01,1.129166565678215903e+02
2.300000000000000000e+02,2.392061877566165549e+03,3.172736644346830417e+02,4.828847607341546677e+02,7.859884917956208028e+01,1.212193519036908214e+02
2.400000000000000000e+02,2.398482628625904454e+03,3.205947425690307000e+02,4.798957904132417411e+02,7.815603876164905728e+01,1.213300545081690700e+02
2.500000000000000000e+02,2.403796353640860616e+03,3.161666383899004700e+02,4.863165414729805889e+02,8.324835856764885023e+01,1.142450878215606593e+02
2.600000000000000000e+02,2.405789000521469461e+03,3.191556087108133966e+02,4.863165414729805889e+02,7.826674136612732013e+01,1.162377347021692771e+02
2.700000000000000000e+02,2.400032465088600020e+03,3.226980920541175806e+02,4.792315747863722208e+02,7.538847364969264220e+01,1.226584857619081532e+02
2.800000000000000000e+02,2.404460569267730079e+03,3.174950696436395106e+02,4.877556753311980060e+02,7.948447001538814050e+01,1.152414112618649682e+02
2.900000000000000000e+02,2.400032465088600020e+03,3.180485826660307680e+02,4.917409690924152414e+02,7.217809811982321833e+01,1.180089763738213833e+02
3.000000000000000000e+02,2.401360896342339402e+03,3.174950696436395106e+02,4.904125378386761440e+02,7.527777104521439355e+01,1.167912477245605771e+02
3.100000000000000000e+02,2.390954851521382807e+03,3.156131253675091557e+02,4.874235675177632174e+02,7.682760750790998827e+01,1.201123258589082639e+02
3.200000000000000000e+02,2.393168903610948291e+03,3.143953967182483211e+02,4.914088612789804529e+02,7.638479708999695106e+01,1.177875711648648718e+02
3.300000000000000000e+02,2.378556159819818276e+03,3.142846941137701151e+02,4.875342701222414235e+02,7.317442156012752719e+01,1.249832404559515311e+02
3.400000000000000000e+02,2.402246517178165050e+03,3.170522592257264591e+02,4.934015081595890706e+02,7.361723197804053598e+01,1.159056268887345169e+02
3.500000000000000000e+02,2.398039818207991630e+03,3.181592852705090877e+02,4.857630284505893883e+02,7.693831011238823692e+01,1.191160024186039550e+02
3.600000000000000000e+02,2.388962204640774416e+03,3.163880435988569388e+02,4.855416232416328057e+02,7.616339188104045377e+01,1.218835675305603559e+02
3.700000000000000000e+02,2.389626420267643880e+03,3.148382071361613725e+02,4.868700544953719032e+02,7.826674136612732013e+01,1.200016232544300010e+02
3.800000000000000000e+02,2.400032465088600020e+03,3.138418836958570637e+02,4.971653967118497803e+02,7.516706844073614491e+01,1.138022774036476505e+02
3.900000000000000000e+02,2.401360896342339402e+03,3.170522592257264591e+02,4.935122107640672766e+02,7.306371895564926433e+01,1.163484373066475257e+02
4.000000000000000000e+02,2.389847825476600519e+03,3.167201514122917274e+02,4.899697274207630358e+02,7.151388249295366961e+01,1.217728649260821072e+02
4.100000000000000000e+02,2.383205669207904975e+03,3.130669654645092805e+02,4.884198909580675263e+02,7.704901271686649977e+01,1.214407571126473471e+02
4.200000000000000000e+02,2.391397661939296086e+03,3.155024227630308928e+02,4.891948091894153094e+02,7.549917625417090505e+01,1.197802180454734895e+02
4.300000000000000000e+02,2.395604360909469506e+03,3.161666383899004700e+02,4.955048576446758943e+02,6.996404603025807489e+01,1.183410841872561434e+02
