# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,4.999993833864931366e+04,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,4.651767721218127554e+04,1.416993337321682667e+01,1.652789884860368943e+02,6.520383403769305630e+01,7.553238703551438675e+02
2.000000000000000000e+01,4.640763882332988578e+04,6.642156268695387666e+00,1.619579103516892076e+02,2.856127195539016483e+01,8.028152876763158474e+02
3.000000000000000000e+01,4.642889372338970861e+04,7.306371895564926611e+00,1.765706541428190519e+02,2.324754694043385683e+01,7.928520532732727588e+02
4.000000000000000000e+01,4.642468702441954520e+04,6.420751059738874389e+00,1.711462265233844846e+02,2.833986674643365333e+01,7.940697819225335934e+02
5.000000000000000000e+01,4.642158735149414861e+04,5.867238037347592972e+00,1.708141187099497245e+02,2.822916414195539758e+01,7.950661053628379022e+02
6.000000000000000000e+01,4.642269437753892998e+04,5.092319805999797389e+00,1.764599515383408175e+02,2.468668079865118870e+01,7.937376741090988617e+02
7.000000000000000000e+01,4.642136594628519379e+04,4.428104179130258444e+00,1.759064385159495032e+02,2.590440944791201261e+01,7.937376741090988617e+02
8.000000000000000000e+01,4.642114454107623897e+04,6.088643246304104473e+00,1.713676317323410103e+02,2.701143549269457367e+01,7.955089157807509537e+02
9.000000000000000000e+01,4.641317395355380722e+04,6.310048455260617750e+00,1.673823379711237749e+02,2.656862507478155067e+01,7.997156147509247148e+02
1.000000000000000000e+02,4.641140271188215411e+04,5.645832828391079694e+00,1.687107692248628439e+02,2.568300423895549756e+01,7.999370199598811269e+02
1.100000000000000000e+02,4.641206692750901857e+04,5.535130223912823055e+00,1.674930405756020093e+02,2.745424591060760378e+01,7.994942095419681891e+02
1.200000000000000000e+02,4.641162411709110165e+04,5.977940641825848722e+00,1.655003936949933916e+02,2.833986674643365333e+01,8.001584251688377663e+02
1.300000000000000000e+02,4.642225156712102034e+04,5.645832828391079694e+00,1.732495760084713368e+02,2.656862507478155067e+01,7.945125923404466448e+02
1.400000000000000000e+02,4.642225156712102034e+04,5.756535432869335445e+00,1.705927135009931987e+02,2.900408237330319139e+01,7.946232949449248508e+02
1.500000000000000000e+02,4.642490842962849274e+04,7.084966686608413333e+00,1.721425499636887935e+02,2.612581465686852411e+01,7.946232949449248508e+02
1.600000000000000000e+02,4.640631039207614958e+04,6.531453664217131028e+00,1.617365051427326819e+02,2.833986674643365333e+01,8.033688006987071049e+02
1.700000000000000000e+02,4.641583081606128690e+04,5.535130223912823055e+00,1.723639551726453192e+02,2.446527558969468075e+01,7.976122652658377774e+02
1.800000000000000000e+02,4.640741741812093096e+04,4.428104179130258444e+00,1.718104421502540333e+02,2.302614173147734178e+01,8.007119381912290237e+02
1.900000000000000000e+02,4.641494519522545306e+04,5.867238037347592972e+00,1.726960629860800793e+02,2.302614173147734178e+01,7.983871834971855606e+02
2.000000000000000000e+02,4.642468702441954520e+04,5.867238037347592972e+00,1.732495760084713368e+02,2.734354330612934447e+01,7.935162689001423360e+02
2.100000000000000000e+02,4.643863555258380075e+04,5.092319805999797389e+00,1.793382192547754528e+02,2.977900060465098875e+01,7.857670865866643908e+02
2.200000000000000000e+02,4.641671643689710618e+04,5.535130223912823055e+00,1.731388734039931023e+02,2.413316777625990994e+01,7.971694548479248397e+02
2.300000000000000000e+02,4.643022215464345209e+04,5.867238037347592972e+00,1.776776801876016236e+02,2.568300423895549756e+01,7.907487037881859351e+02
2.400000000000000000e+02,4.642048032544937450e+04,5.867238037347592972e+00,1.728067655905583422e+02,2.568300423895549756e+01,7.956196183852291597e+02
2.500000000000000000e+02,4.640852444416571961e+04,5.092319805999797389e+00,1.684893640159063182e+02,2.557230163447724181e+01,8.008226407957072297e+02
2.600000000000000000e+02,4.640321071915076027e+04,4.870914597043284111e+00,1.672716353666455120e+02,2.457597819417293294e+01,8.032580980942287852e+02
2.700000000000000000e+02,4.642357999837475654e+04,5.756535432869335445e+00,1.701499030830801757e+02,3.011110841808575955e+01,7.939590793180552737e+02
2.800000000000000000e+02,4.640719601291198342e+04,6.420751059738874389e+00,1.650575832770803686e+02,2.568300423895549756e+01,8.028152876763158474e+02
