# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,7.999923712621202867e+03,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,6.542191816851522162e+03,4.018504542560709183e+02,1.978255542026442697e+02,2.695608419045544792e+02,1.307397758888208728e+02
2.000000000000000000e+01,6.201449200267448759e+03,3.006682737629445796e+02,3.083067534719442619e+02,1.910726953294706618e+02,1.999289036877311787e+02
3.000000000000000000e+01,6.030745784161977099e+03,2.483059418447292330e+02,3.802634463828109119e+02,1.384889582022988179e+02,2.329182798222516055e+02
4.000000000000000000e+01,5.884396941041721220e+03,2.030285766131223681e+02,4.155775772113747166e+02,1.205551362768212869e+02,2.608153361507722252e+02
5.000000000000000000e+01,5.817532567936855230e+03,1.772348697696885722e+02,4.563161356593731171e+02,9.797180496325697163e+01,2.684538158597719075e+02
6.000000000000000000e+01,5.777458225115726236e+03,1.622900181651239677e+02,4.785673591595026437e+02,8.557311326169224230e+01,2.735461356657717147e+02
7.000000000000000000e+01,5.750668194831988330e+03,1.531017019934286907e+02,4.850988128237198111e+02,8.402327679899664759e+01,2.777528346359454758e+02
8.000000000000000000e+01,5.722549733294511498e+03,1.447990066575594597e+02,4.931801029506325449e+02,7.848814657508383164e+01,2.835093700688148033e+02
9.000000000000000000e+01,5.707494179085468204e+03,1.408137128963422242e+02,4.916302664879369217e+02,8.048079345569244936e+01,2.870518534121189873e+02
1.000000000000000000e+02,5.693545650921208107e+03,1.322896123515164675e+02,5.019256087044147421e+02,8.025938824673592364e+01,2.855020169494234210e+02
1.100000000000000000e+02,5.683361011309208152e+03,1.372712295530380118e+02,4.894162143983718352e+02,7.771322834373603428e+01,2.955759539569447725e+02
1.200000000000000000e+02,5.697752349891381527e+03,1.338394488142120622e+02,5.036968503760668909e+02,7.749182313477952277e+01,2.849485039270321067e+02
1.300000000000000000e+02,5.688453331115208130e+03,1.376033373664727719e+02,4.938443185775020652e+02,7.516706844073614491e+01,2.933619018673796290e+02
1.400000000000000000e+02,5.687124899861468293e+03,1.345036644410816109e+02,5.000436644282844441e+02,7.450285281386659619e+01,2.909264445688579599e+02
1.500000000000000000e+02,5.703508885324251423e+03,1.319575045380816789e+02,5.128851665477621964e+02,7.494566323177961920e+01,2.801882919344670881e+02
1.600000000000000000e+02,5.683582416518165701e+03,1.332859357918207763e+02,4.992687461969366041e+02,7.594198667208392806e+01,2.914799575912492173e+02
1.700000000000000000e+02,5.703730290533207153e+03,1.380461477843858233e+02,4.998222592193279183e+02,7.594198667208392806e+01,2.861662325762929413e+02
1.800000000000000000e+02,5.681589769637556856e+03,1.296327498440383010e+02,5.025898243312843192e+02,7.893095699299685464e+01,2.888230950837710793e+02
1.900000000000000000e+02,5.704615911369033711e+03,1.358320956948206799e+02,5.060216050701102972e+02,7.461355541834484484e+01,2.835093700688148033e+02
2.000000000000000000e+02,5.683582416518165701e+03,1.301862628664295869e+02,5.038075529805451538e+02,7.760252573925777142e+01,2.883802846658580847e+02
2.100000000000000000e+02,5.686239279025643555e+03,1.327324227694294905e+02,4.999329618238061244e+02,7.771322834373603428e+01,2.895980133151189193e+02
2.200000000000000000e+02,5.708158394712338122e+03,1.348357722545163710e+02,5.085677649731101724e+02,7.583128406760567941e+01,2.807418049568584024e+02
2.300000000000000000e+02,5.706608558249642556e+03,1.366070139261684631e+02,5.082356571596753838e+02,7.184599030638844397e+01,2.832879648598582776e+02
2.400000000000000000e+02,5.694431271757033755e+03,1.329538279783859878e+02,5.053573894432407769e+02,7.594198667208392806e+01,2.857234221583799467e+02
2.500000000000000000e+02,5.711258067637729255e+03,1.354999878813859198e+02,5.049145790253276687e+02,7.970587522434465200e+01,2.798561841210322996e+02
2.600000000000000000e+02,5.731627346861727347e+03,1.439133858217333852e+02,5.015935008909800104e+02,7.638479708999695106e+01,2.780849424493802644e+02
2.700000000000000000e+02,5.690003167577903696e+03,1.325110175604729932e+02,4.946192368088498483e+02,8.535170805273573080e+01,2.874946638300320387e+02
2.800000000000000000e+02,5.695759703010772682e+03,1.357213930903424171e+02,4.998222592193279183e+02,7.660620229895346256e+01,2.878267716434667705e+02
2.900000000000000000e+02,5.698637970727208085e+03,1.330645305828642790e+02,5.036968503760668909e+02,7.948447001538814050e+01,2.837307752777713290e+02
3.000000000000000000e+02,5.699523591563034643e+03,1.369391217396032232e+02,4.974975045252845121e+02,7.837744397060556878e+01,2.871625560165972502e+02
3.100000000000000000e+02,5.699966401980947012e+03,1.371605269485597489e+02,5.018149060999365361e+02,7.383863718699706169e+01,2.871625560165972502e+02
3.200000000000000000e+02,5.696202513428686871e+03,1.354999878813859198e+02,5.018149060999365361e+02,7.527777104521439355e+01,2.873839612255537759e+02
3.300000000000000000e+02,5.688674736324164769e+03,1.325110175604729932e+02,5.041396607939798855e+02,7.516706844073614491e+01,2.881588794569015590e+02
3.400000000000000000e+02,5.696202513428686871e+03,1.362749061127337029e+02,5.032540399581538395e+02,7.228880072430146697e+01,2.881588794569015590e+02
3.500000000000000000e+02,5.691995814458512541e+03,1.331752331873425135e+02,5.045824712118929369e+02,7.505636583625788205e+01,2.871625560165972502e+02
3.600000000000000000e+02,5.701737643652598308e+03,1.328431253739077533e+02,5.115567352940230990e+02,7.361723197804053598e+01,2.819595336061191801e+02
3.700000000000000000e+02,5.699523591563034643e+03,1.367177165306467259e+02,5.048038764208494626e+02,7.151388249295366961e+01,2.869411508076407245e+02
3.800000000000000000e+02,5.683139606100251513e+03,1.304076680753861126e+02,5.052466868387624572e+02,7.549917625417090505e+01,2.888230950837710793e+02
3.900000000000000000e+02,5.686460684234599285e+03,1.305183706798643755e+02,5.081249545551971210e+02,7.406004239595357319e+01,2.872732586210755130e+02
4.000000000000000000e+02,5.673176371697208197e+03,1.295220472395600666e+02,5.014827982865017475e+02,7.605268927656219091e+01,2.929190914494665776e+02
4.100000000000000000e+02,5.673619182115122385e+03,1.293006420306035409e+02,5.018149060999365361e+02,7.638479708999695106e+01,2.924762810315535262e+02
4.200000000000000000e+02,5.692438624876424910e+03,1.319575045380816789e+02,5.069072259059362864e+02,7.538847364969264220e+01,2.857234221583799467e+02
4.300000000000000000e+02,5.689781762368947057e+03,1.335073410007773020e+02,5.013720956820235415e+02,7.649549969447521391e+01,2.886016898748146104e+02
4.400000000000000000e+02,5.695095487383902764e+03,1.351678800679511312e+02,4.969439915028931978e+02,8.025938824673592364e+01,2.876053664345103016e+02
4.500000000000000000e+02,5.698637970727208085e+03,1.350571774634728968e+02,5.029219321447190509e+02,7.627409448551870241e+01,2.857234221583799467e+02
4.600000000000000000e+02,5.695095487383902764e+03,1.324003149559947303e+02,5.044717686074146741e+02,7.826674136612732013e+01,2.848378013225538439e+02
4.700000000000000000e+02,5.694874082174947034e+03,1.308504784932991356e+02,5.138814899880665052e+02,7.184599030638844397e+01,2.833986674643365404e+02
4.800000000000000000e+02,5.687789115488338211e+03,1.309611810977773985e+02,5.082356571596753838e+02,7.372793458251879883e+01,2.870518534121189873e+02
4.900000000000000000e+02,5.690224572786860335e+03,1.322896123515164675e+02,5.079035493462405952e+02,7.262090853773622712e+01,2.871625560165972502e+02
5.000000000000000000e+02,5.685575063398773636e+03,1.299648576574730896e+02,5.092319805999796927e+02,7.361723197804053598e+01,2.871625560165972502e+02
5.100000000000000000e+02,5.676497449831555969e+03,1.324003149559947303e+02,5.010399878685887529e+02,7.239950332877972983e+01,2.941368200987274122e+02
5.200000000000000000e+02,5.688010520697294851e+03,1.293006420306035409e+02,5.061323076745885032e+02,7.926306480643161478e+01,2.852806117404668953e+02
5.300000000000000000e+02,5.700187807189903651e+03,1.378247425754292976e+02,4.988259357790236095e+02,7.560987885864915370e+01,2.877160690389885644e+02
5.400000000000000000e+02,5.704837316577990350e+03,1.371605269485597489e+02,5.045824712118929369e+02,7.350652937356228733e+01,2.847270987180756379e+02
5.500000000000000000e+02,5.674283397741991394e+03,1.289685342171687807e+02,4.983831253611106149e+02,8.081290126912722371e+01,2.918120654046840059e+02
5.600000000000000000e+02,5.683361011309208152e+03,1.336180436052555365e+02,5.002650696372409129e+02,7.417074500043183605e+01,2.919227680091622688e+02
5.700000000000000000e+02,5.698416565518250536e+03,1.322896123515164675e+02,5.086784675775884352e+02,7.594198667208392806e+01,2.830665596509017519e+02
5.800000000000000000e+02,5.693988461339121386e+03,1.307397758888208728e+02,5.043610660029364681e+02,8.114500908256198386e+01,2.837307752777713290e+02
5.900000000000000000e+02,5.673840587324078115e+03,1.350571774634728968e+02,4.930694003461542820e+02,7.372793458251879883e+01,2.981221138599446476e+02
6.000000000000000000e+02,5.691110193622685983e+03,1.319575045380816789e+02,5.062430102790667661e+02,7.538847364969264220e+01,2.863876377852494670e+02
6.100000000000000000e+02,5.698195160309294806e+03,1.324003149559947303e+02,5.062430102790667661e+02,7.804533615717080863e+01,2.832879648598582776e+02
6.200000000000000000e+02,5.678268691503209084e+03,1.308504784932991356e+02,5.022577165178495306e+02,7.516706844073614491e+01,2.917013628002057999e+02
6.300000000000000000e+02,5.688010520697294851e+03,1.300755602619513525e+02,5.060216050701102972e+02,7.782393094821429713e+01,2.860555299718146784e+02
6.400000000000000000e+02,5.686903494652512563e+03,1.368284191351249888e+02,4.961690732715454715e+02,7.361723197804053598e+01,2.933619018673796290e+02
6.500000000000000000e+02,5.713250714518337190e+03,1.373819321575162746e+02,5.060216050701102972e+02,7.583128406760567941e+01,2.807418049568584024e+02
6.600000000000000000e+02,5.703508885324251423e+03,1.356106904858641542e+02,5.056894972566755087e+02,7.483496062730137055e+01,2.838414778822495350e+02
6.700000000000000000e+02,5.691331598831642623e+03,1.333966383962990392e+02,5.050252816298059884e+02,7.383863718699706169e+01,2.877160690389885644e+02
6.800000000000000000e+02,5.692217219667469180e+03,1.322896123515164675e+02,5.073500363238493946e+02,7.417074500043183605e+01,2.861662325762929413e+02
6.900000000000000000e+02,5.655685360189644598e+03,1.275294003589514347e+02,4.960583706670672086e+02,7.671690490343172542e+01,2.996719503226402708e+02
7.000000000000000000e+02,5.695316892592860313e+03,1.362749061127337029e+02,5.036968503760668909e+02,7.140317988847542097e+01,2.886016898748146104e+02
7.100000000000000000e+02,5.691774409249554992e+03,1.357213930903424171e+02,4.979403149431975066e+02,7.649549969447521391e+01,2.898194185240753882e+02
7.200000000000000000e+02,5.692217219667469180e+03,1.341715566276468223e+02,4.991580435924583981e+02,7.859884917956208028e+01,2.880481768524232962e+02
7.300000000000000000e+02,5.701073428025729299e+03,1.353892852769076569e+02,5.073500363238493946e+02,7.239950332877972983e+01,2.848378013225538439e+02
7.400000000000000000e+02,5.679818527965903741e+03,1.316253967246469188e+02,4.988259357790236095e+02,7.782393094821429713e+01,2.917013628002057999e+02
7.500000000000000000e+02,5.682696795682339143e+03,1.340608540231685879e+02,5.000436644282844441e+02,7.317442156012752719e+01,2.926976862405101087e+02
7.600000000000000000e+02,5.695538297801816952e+03,1.306290732843426099e+02,5.093426832044580124e+02,7.715971532134474842e+01,2.828451544419452262e+02
7.700000000000000000e+02,5.696202513428686871e+03,1.345036644410816109e+02,5.004864748461974386e+02,7.859884917956208028e+01,2.863876377852494670e+02
7.800000000000000000e+02,5.711922283264598263e+03,1.338394488142120622e+02,5.105604118537187901e+02,7.771322834373603428e+01,2.778635372404236819e+02
7.900000000000000000e+02,5.700630617607816021e+03,1.373819321575162746e+02,4.972760993163279863e+02,7.826674136612732013e+01,2.870518534121189873e+02
8.000000000000000000e+02,5.697088134264511609e+03,1.347250696500381082e+02,4.993794488014149238e+02,7.970587522434465200e+01,2.861662325762929413e+02
8.100000000000000000e+02,5.700852022816773570e+03,1.360535009037772056e+02,5.007078800551539643e+02,7.760252573925777142e+01,2.856127195539016839e+02
8.200000000000000000e+02,5.686903494652512563e+03,1.340608540231685879e+02,4.973868019208063060e+02,7.793463355269254578e+01,2.905943367554232282e+02
8.300000000000000000e+02,5.716571792652684962e+03,1.340608540231685879e+02,5.098961962268492130e+02,8.025938824673592364e+01,2.757601877553368581e+02
8.400000000000000000e+02,5.691553004040600172e+03,1.306290732843426099e+02,5.053573894432407769e+02,7.915236220195336614e+01,2.848378013225538439e+02
8.500000000000000000e+02,5.695316892592860313e+03,1.296327498440383010e+02,5.137707873835881855e+02,7.461355541834484484e+01,2.819595336061191801e+02
8.600000000000000000e+02,5.693988461339121386e+03,1.316253967246469188e+02,5.072393337193710749e+02,7.649549969447521391e+01,2.846163961135973750e+02
8.700000000000000000e+02,5.684246632145034710e+03,1.321789097470382046e+02,5.002650696372409129e+02,7.749182313477952277e+01,2.900408237330319139e+02
8.800000000000000000e+02,5.688453331115208130e+03,1.299648576574730896e+02,5.123316535253709390e+02,7.195669291086669261e+01,2.857234221583799467e+02
8.900000000000000000e+02,5.688674736324164769e+03,1.264223743141688772e+02,5.143243004059795567e+02,7.715971532134474842e+01,2.820702362105974430e+02
9.000000000000000000e+02,5.684246632145034710e+03,1.287471290082122550e+02,5.147671108238924944e+02,6.985334342577982625e+01,2.866090429942059927e+02
9.100000000000000000e+02,5.686682089443555924e+03,1.291899394261252780e+02,5.121102483164144132e+02,7.284231374669275283e+01,2.858341247628581527e+02
9.200000000000000000e+02,5.706387153040685007e+03,1.358320956948206799e+02,5.105604118537187901e+02,7.096036947056238375e+01,2.826237492329887573e+02
9.300000000000000000e+02,5.678047286294252444e+03,1.321789097470382046e+02,4.974975045252845121e+02,7.715971532134474842e+01,2.931404966584231033e+02
9.400000000000000000e+02,5.680482743592773659e+03,1.295220472395600666e+02,5.032540399581538395e+02,7.793463355269254578e+01,2.892659055016841307e+02
9.500000000000000000e+02,5.689117546742077138e+03,1.336180436052555365e+02,4.972760993163279863e+02,8.003798303777942635e+01,2.890445002927276050e+02
9.600000000000000000e+02,5.719450060369120365e+03,1.370498243440815145e+02,5.115567352940230990e+02,7.406004239595357319e+01,2.773100242180324244e+02
9.700000000000000000e+02,5.691331598831642623e+03,1.338394488142120622e+02,4.971653967118497803e+02,8.081290126912722371e+01,2.881588794569015590e+02
9.800000000000000000e+02,5.703287480115294784e+03,1.354999878813859198e+02,4.999329618238061244e+02,8.070219866464896086e+01,2.838414778822495350e+02
9.900000000000000000e+02,5.721664112458684940e+03,1.415886311276900074e+02,5.015935008909800104e+02,7.605268927656219091e+01,2.807418049568584024e+02
1.000000000000000000e+03,5.712143688473555812e+03,1.419207389411247675e+02,4.990473409879801352e+02,7.317442156012752719e+01,2.858341247628581527e+02
1.010000000000000000e+03,5.693988461339121386e+03,1.314039915156904215e+02,5.049145790253276687e+02,7.926306480643161478e+01,2.843949909046408493e+02
1.020000000000000000e+03,5.713029309309380551e+03,1.373819321575162746e+02,5.028112295402408449e+02,7.893095699299685464e+01,2.808525075613366084e+02
1.030000000000000000e+03,5.705280126995902720e+03,1.346143670455598453e+02,5.018149060999365361e+02,8.158781950047500686e+01,2.819595336061191801e+02
1.040000000000000000e+03,5.698637970727208085e+03,1.378247425754292976e+02,4.971653967118497803e+02,7.649549969447521391e+01,2.884909872703363476e+02
1.050000000000000000e+03,5.703287480115294784e+03,1.399280920605161498e+02,4.968332888984149918e+02,7.494566323177961920e+01,2.882695820613798219e+02
1.060000000000000000e+03,5.678932907130078092e+03,1.346143670455598453e+02,4.908553482565891386e+02,7.937376741090987764e+01,2.951331435390317210e+02
1.070000000000000000e+03,5.695095487383902764e+03,1.333966383962990392e+02,5.032540399581538395e+02,7.749182313477952277e+01,2.858341247628581527e+02
1.080000000000000000e+03,5.696645323846599240e+03,1.350571774634728968e+02,5.039182555850233598e+02,7.428144760491008469e+01,2.867197455986842556e+02
1.090000000000000000e+03,5.714136335354163748e+03,1.362749061127337029e+02,5.103390066447623212e+02,7.417074500043183605e+01,2.791919684941627793e+02
1.100000000000000000e+03,5.691995814458512541e+03,1.310718837022556613e+02,5.075714415328058635e+02,7.627409448551870241e+01,2.850592065315103696e+02
1.110000000000000000e+03,5.692438624876424910e+03,1.328431253739077533e+02,5.040289581895016795e+02,7.649549969447521391e+01,2.866090429942059927e+02
1.120000000000000000e+03,5.699080781145120454e+03,1.335073410007773020e+02,5.065751180925015547e+02,7.594198667208392806e+01,2.839521804867277979e+02
1.130000000000000000e+03,5.691774409249554992e+03,1.299648576574730896e+02,5.101176014358057387e+02,7.583128406760567941e+01,2.840628830912060607e+02
1.140000000000000000e+03,5.719007249951206177e+03,1.397066868515596525e+02,5.023684191223278503e+02,7.771322834373603428e+01,2.801882919344670881e+02
1.150000000000000000e+03,5.703951695742163793e+03,1.395959842470813896e+02,4.943978315998933795e+02,7.837744397060556878e+01,2.876053664345103016e+02
1.160000000000000000e+03,5.717457413488511520e+03,1.368284191351249888e+02,5.053573894432407769e+02,7.970587522434465200e+01,2.780849424493802644e+02
1.170000000000000000e+03,5.707715584294423934e+03,1.348357722545163710e+02,5.029219321447190509e+02,8.125571168704023250e+01,2.809632101658148713e+02
1.180000000000000000e+03,5.727642053100510566e+03,1.420314415456030304e+02,4.997115566148496555e+02,8.003798303777942635e+01,2.781956450538584704e+02
1.190000000000000000e+03,5.693324245712251468e+03,1.319575045380816789e+02,5.073500363238493946e+02,7.538847364969264220e+01,2.852806117404668953e+02
1.200000000000000000e+03,5.691331598831642623e+03,1.359427982992989143e+02,4.986045305700670838e+02,7.516706844073614491e+01,2.902622289419884396e+02
1.210000000000000000e+03,5.697309539473468249e+03,1.294113446350818037e+02,5.141028951970230310e+02,7.572058146312741655e+01,2.807418049568584024e+02
1.220000000000000000e+03,5.696866729055555879e+03,1.325110175604729932e+02,5.108925196671535218e+02,7.251020593325797847e+01,2.840628830912060607e+02
1.230000000000000000e+03,5.660777679995643666e+03,1.286364264037339922e+02,4.981617201521540892e+02,7.494566323177961920e+01,2.982328164644229105e+02
1.240000000000000000e+03,5.684910847771904628e+03,1.341715566276468223e+02,5.018149060999365361e+02,7.228880072430146697e+01,2.917013628002057999e+02
1.250000000000000000e+03,5.683803821727120521e+03,1.307397758888208728e+02,5.116674378985013618e+02,6.874631738099725453e+01,2.888230950837710793e+02
1.260000000000000000e+03,5.698637970727208085e+03,1.307397758888208728e+02,5.160955420776316487e+02,7.173528770191018111e+01,2.814060205837279227e+02
1.270000000000000000e+03,5.699523591563034643e+03,1.339501514186902966e+02,5.017042034954582732e+02,8.014868564225767500e+01,2.841735856956843236e+02
1.280000000000000000e+03,5.694431271757033755e+03,1.326217201649512276e+02,5.033647425626321592e+02,7.859884917956208028e+01,2.853913143449451582e+02
1.290000000000000000e+03,5.701959048861555857e+03,1.350571774634728968e+02,5.052466868387624572e+02,7.560987885864915370e+01,2.840628830912060607e+02
1.300000000000000000e+03,5.712586498891468182e+03,1.405923076873856985e+02,4.982724227566322952e+02,7.682760750790998827e+01,2.842842883001625864e+02
1.310000000000000000e+03,5.700630617607816021e+03,1.347250696500381082e+02,5.035861477715886281e+02,7.727041792582301127e+01,2.843949909046408493e+02
1.320000000000000000e+03,5.696423918637642601e+03,1.342822592321250852e+02,5.054680920477189829e+02,7.417074500043183605e+01,2.860555299718146784e+02
