# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,9.999766262520905684e+02,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,7.659513203850565333e+02,8.863957540573994720e+02,4.295261053756350833e+01,6.719648091830167402e+01,3.431780738825950472e+00
2.000000000000000000e+01,7.026294306234937039e+02,8.555097274079658973e+02,8.003798303777942635e+01,6.022221683617151911e+01,4.206698970173745167e+00
3.000000000000000000e+01,6.601196305038432683e+02,8.362474742287492973e+02,1.011821804931264097e+02,5.634762567943253231e+01,6.199345850782362000e+00
4.000000000000000000e+01,6.244733918618446751e+02,8.199741913704456238e+02,1.244297274335602594e+02,4.782352513460678978e+01,7.749182313477951389e+00
5.000000000000000000e+01,5.948050938616719350e+02,8.054721501837940423e+02,1.408137128963422242e+02,4.560947304504166766e+01,8.081290126912721306e+00
6.000000000000000000e+01,5.673508479510643383e+02,7.917450272284902439e+02,1.555371592919503314e+02,4.461314960473735880e+01,8.081290126912721306e+00
7.000000000000000000e+01,5.418892489210653594e+02,7.811175771985775782e+02,1.664967171352977005e+02,4.217769230621571097e+01,1.018463961199959478e+01
8.000000000000000000e+01,5.297119624284571273e+02,7.744754209298821479e+02,1.746887098666886970e+02,4.118136886591140211e+01,9.631126589608312472e+00
9.000000000000000000e+01,5.082356571596753838e+02,7.632944578775783384e+02,1.837663234339057396e+02,4.372752876891129858e+01,9.188316171695285917e+00
1.000000000000000000e+02,4.996008540103713926e+02,7.606375953701001436e+02,1.884158328219924954e+02,4.007434282112883750e+01,1.084885523886913283e+01
1.100000000000000000e+02,4.942871289954150598e+02,7.583128406760567941e+02,1.908512901205141361e+02,3.963153240321580739e+01,1.118096305230390186e+01
1.200000000000000000e+02,4.880877831446327377e+02,7.534419260790134558e+02,2.036927922399918884e+02,3.343218655243344983e+01,9.409721380651799194e+00
1.300000000000000000e+02,4.741392549803724137e+02,7.470211750192746649e+02,2.064603573519482893e+02,3.653185947782463217e+01,9.963234403043081500e+00
1.400000000000000000e+02,4.767961174878506085e+02,7.476853906461441284e+02,2.071245729788178096e+02,3.586764385095509056e+01,9.299018776173541667e+00
1.500000000000000000e+02,4.708181768460247554e+02,7.456927437655355106e+02,2.100028406952525017e+02,3.398569957482472859e+01,1.029534221647785053e+01
1.600000000000000000e+02,4.643974257862857939e+02,7.398255057281878635e+02,2.150951605012522805e+02,3.741748031365068528e+01,7.638479708999695639e+00
1.700000000000000000e+02,4.621833736967207642e+02,7.390505874968401940e+02,2.184162386355999672e+02,3.453921259721601444e+01,7.970587522434464667e+00
1.800000000000000000e+02,4.610763476519381356e+02,7.400469109371445029e+02,2.181948334266434699e+02,3.221445790317262947e+01,9.520423985130056721e+00
1.900000000000000000e+02,4.606335372340251411e+02,7.397148031237096575e+02,2.175306177997739496e+02,3.332148394795519408e+01,9.409721380651799194e+00
2.000000000000000000e+02,4.599693216071555639e+02,7.409325317729704921e+02,2.155379709191653319e+02,3.254656571660739672e+01,1.095955784334738858e+01
2.100000000000000000e+02,4.621833736967207642e+02,7.408218291684921724e+02,2.165342943594696408e+02,3.287867353004217108e+01,9.741829194086568222e+00
2.200000000000000000e+02,4.464636038608082913e+02,7.344010781087533815e+02,2.183055360311217612e+02,3.608904905991160916e+01,1.118096305230390186e+01
2.300000000000000000e+02,4.537699757563731850e+02,7.378328588475792458e+02,2.209623985385998992e+02,3.022181102256401175e+01,1.095955784334738858e+01
2.400000000000000000e+02,4.548770018011558136e+02,7.375007510341445141e+02,2.185269412400782585e+02,3.387499697034647994e+01,1.007393700752133725e+01
2.500000000000000000e+02,4.573124590996774259e+02,7.370579406162315763e+02,2.214052089565128938e+02,3.310007873899868258e+01,8.413397940347490334e+00
2.600000000000000000e+02,4.488990611593299604e+02,7.342903755042750618e+02,2.216266141654694479e+02,3.420710478378124719e+01,9.852531798564825749e+00
2.700000000000000000e+02,4.506703028309820525e+02,7.355081041535358963e+02,2.202981829117303789e+02,3.398569957482472859e+01,1.018463961199959478e+01
2.800000000000000000e+02,4.517773288757645673e+02,7.349545911311446389e+02,2.226229376057737568e+02,3.332148394795519408e+01,9.077613567217028390e+00
2.900000000000000000e+02,4.453565778160257196e+02,7.319656208102317123e+02,2.231764506281650142e+02,3.553553603752032330e+01,9.299018776173541667e+00
3.000000000000000000e+02,4.464636038608082913e+02,7.320763234147100320e+02,2.259440157401214435e+02,3.310007873899868258e+01,8.856208358260516889e+00
3.100000000000000000e+02,4.482348455324604402e+02,7.331833494594924332e+02,2.256119079266866834e+02,3.210375529869437372e+01,9.077613567217028390e+00
3.200000000000000000e+02,4.396000423831564490e+02,7.298622713251447749e+02,2.256119079266866834e+02,3.442850999273775869e+01,1.007393700752133725e+01
3.300000000000000000e+02,4.365003694577652027e+02,7.283124348624492086e+02,2.295972016879039188e+02,3.199305269421611442e+01,1.007393700752133725e+01
3.400000000000000000e+02,4.371645850846347230e+02,7.280910296534927966e+02,2.302614173147734391e+02,3.210375529869437372e+01,9.520423985130056721e+00
3.500000000000000000e+02,4.466850090697648170e+02,7.330726468550143409e+02,2.286008782475996099e+02,2.856127195539016483e+01,9.741829194086568222e+00
3.600000000000000000e+02,4.426997153085475816e+02,7.321870260191881243e+02,2.243941792774258204e+02,3.254656571660739672e+01,1.084885523886913283e+01
3.700000000000000000e+02,4.451351726070691939e+02,7.346224833177099072e+02,2.196339672848608302e+02,3.365359176138996133e+01,1.206658388812995497e+01
3.800000000000000000e+02,4.528843549205471959e+02,7.360616171759272675e+02,2.217373167699476824e+02,3.254656571660739672e+01,9.631126589608312472e+00
3.900000000000000000e+02,4.599693216071555639e+02,7.386077770789271426e+02,2.183055360311217612e+02,3.442850999273775869e+01,8.634803149304003611e+00
4.000000000000000000e+02,4.557626226369818028e+02,7.384970744744488229e+02,2.168664021729044009e+02,3.398569957482472859e+01,1.062745002991261956e+01
4.100000000000000000e+02,4.610763476519381356e+02,7.391612901013182864e+02,2.191911568669477788e+02,3.298937613452041973e+01,8.634803149304003611e+00
4.200000000000000000e+02,4.595265111892425693e+02,7.400469109371445029e+02,2.191911568669477788e+02,3.044321623152052680e+01,1.029534221647785053e+01
4.300000000000000000e+02,4.579766747265469462e+02,7.384970744744488229e+02,2.218480193744259452e+02,3.011110841808575955e+01,9.520423985130056721e+00
4.400000000000000000e+02,4.568696486817644313e+02,7.372793458251879883e+02,2.211838037475563965e+02,3.265726832108565247e+01,8.856208358260516889e+00
4.500000000000000000e+02,4.464636038608082913e+02,7.327405390415794955e+02,2.243941792774258204e+02,3.332148394795519408e+01,9.520423985130056721e+00
4.600000000000000000e+02,4.559840278459383285e+02,7.386077770789271426e+02,2.193018594714260701e+02,3.143953967182483566e+01,1.062745002991261956e+01
4.700000000000000000e+02,4.570910538907209002e+02,7.383863718699706169e+02,2.205195881206868762e+02,3.121813446286832061e+01,9.852531798564825749e+00
4.800000000000000000e+02,4.575338643086339516e+02,7.365044275938402052e+02,2.226229376057737568e+02,3.310007873899868258e+01,7.749182313477951389e+00
4.900000000000000000e+02,4.508917080399385782e+02,7.369472380117532566e+02,2.187483464490347558e+02,3.276797092556391533e+01,1.151307086573867089e+01
5.000000000000000000e+02,4.413712840548084841e+02,7.305264869520143520e+02,2.268296365759474895e+02,3.276797092556391533e+01,9.852531798564825749e+00
5.100000000000000000e+02,4.369431798756782541e+02,7.286445426758840540e+02,2.267189339714692267e+02,3.442850999273775869e+01,1.018463961199959478e+01
5.200000000000000000e+02,4.486776559503734347e+02,7.341796728997967421e+02,2.264975287625127010e+02,2.944689279121621794e+01,9.852531798564825749e+00
5.300000000000000000e+02,4.497846819951559496e+02,7.349545911311446389e+02,2.229550454192085169e+02,3.199305269421611442e+01,1.007393700752133725e+01
5.400000000000000000e+02,4.511131132488950470e+02,7.360616171759272675e+02,2.236192610460780656e+02,2.977900060465098875e+01,1.051674742543436381e+01
5.500000000000000000e+02,4.391572319652433407e+02,7.301943791385795066e+02,2.237299636505563001e+02,3.542483343304206755e+01,1.062745002991261956e+01
5.600000000000000000e+02,4.500060872041125322e+02,7.358402119669706281e+02,2.228443428147302541e+02,3.044321623152052680e+01,1.084885523886913283e+01
