# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
0.000000000000000000e+00,2.999929878756271592e+03,9.999766262520905684e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.365382549886905508e+03,7.058398061533632699e+02,1.074922289483870230e+02,1.635077468143847739e+02,2.313684433595560108e+01
2.000000000000000000e+01,2.198664427542651538e+03,6.394182434664093080e+02,1.816629739488188591e+02,1.388210660157336065e+02,4.007434282112883750e+01
3.000000000000000000e+01,2.061171792780656688e+03,5.829599151824984347e+02,2.449848637103815179e+02,1.196695154409952266e+02,5.236233191821530397e+01
4.000000000000000000e+01,1.963753500839791286e+03,5.392323864135872782e+02,2.939154148897708865e+02,1.094848758289956407e+02,5.734394911973684117e+01
5.000000000000000000e+01,1.894453670436402717e+03,5.094533858089362184e+02,3.310007873899867832e+02,9.730758933638742292e+01,6.221486371678012972e+01
6.000000000000000000e+01,1.828917728585274972e+03,4.845452998013284969e+02,3.525877952632468464e+02,9.276878255277890162e+01,7.007474863473633775e+01
7.000000000000000000e+01,1.800356456629884860e+03,4.709288794505029614e+02,3.729570744872460182e+02,8.535170805273573080e+01,7.073896426160587225e+01
8.000000000000000000e+01,1.794821326405971831e+03,4.662793700624162057e+02,3.897838703679410060e+02,7.505636583625788205e+01,6.885701998547551739e+01
9.000000000000000000e+01,1.754304173166930013e+03,4.492311689727647490e+02,3.975330526814189511e+02,8.114500908256198386e+01,7.206739551534495547e+01
1.000000000000000000e+02,1.734820514778757115e+03,4.426997153085475816e+02,4.037323985322013300e+02,7.826674136612732013e+01,7.527777104521439355e+01
1.100000000000000000e+02,1.729063979345887446e+03,4.356147486219392135e+02,4.157989824203312423e+02,7.749182313477952277e+01,7.107107207504064661e+01
1.200000000000000000e+02,1.714451235554757659e+03,4.329578861144610187e+02,4.197842761815484778e+02,7.151388249295366961e+01,7.572058146312741655e+01
1.300000000000000000e+02,1.705816432405453725e+03,4.242123803606787078e+02,4.327364809055044930e+02,7.173528770191018111e+01,7.129247728399715811e+01
1.400000000000000000e+02,1.689432446942671731e+03,4.216662204576788895e+02,4.280869715174177372e+02,7.328512416460577583e+01,7.693831011238823692e+01
1.500000000000000000e+02,1.696738818838236739e+03,4.218876256666353584e+02,4.321829678831131787e+02,7.239950332877972983e+01,7.350652937356228733e+01
