# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
2.400000000000000000e+02,6.595771877418997974e+03,1.190052998141256921e+02,4.866486492864153774e+02,7.317442156012752719e+01,3.211482555914220143e+02
2.500000000000000000e+02,6.603299654523519166e+03,1.133594669857346133e+02,4.994901514058931298e+02,7.538847364969264220e+01,3.117385342107701831e+02
2.600000000000000000e+02,6.574738382568129055e+03,1.101490914558651895e+02,4.922944821148064420e+02,7.472425802282310769e+01,3.228087946585958434e+02
2.700000000000000000e+02,6.572302925269607840e+03,1.061637976946479540e+02,4.976082071297627749e+02,7.616339188104045377e+01,3.200412295466393857e+02
2.800000000000000000e+02,6.569424657553173347e+03,1.142450878215606593e+02,4.869807570998501092e+02,6.918912779891029174e+01,3.295616535317694797e+02
2.900000000000000000e+02,6.580273512792042311e+03,1.167912477245605771e+02,4.875342701222414235e+02,6.896772258995376603e+01,3.266833858153348160e+02
3.000000000000000000e+02,6.583373185717433444e+03,1.143557904260389222e+02,4.897483222118066237e+02,7.317442156012752719e+01,3.226980920541175806e+02
3.100000000000000000e+02,6.595771877418997974e+03,1.181196789782996461e+02,4.872021623088066917e+02,7.439215020938833334e+01,3.202626347555959683e+02
3.200000000000000000e+02,6.582930375299521074e+03,1.120310357319955301e+02,4.908553482565891386e+02,7.649549969447521391e+01,3.205947425690307000e+02
3.300000000000000000e+02,6.580937728418912229e+03,1.092634706200391292e+02,4.924051847192847617e+02,7.948447001538814050e+01,3.188235008973786080e+02
3.400000000000000000e+02,6.599757171180214755e+03,1.173447607469518346e+02,4.912981586745021332e+02,7.383863718699706169e+01,3.174950696436395106e+02
3.500000000000000000e+02,6.579387891956215753e+03,1.145771956349954337e+02,4.825526529207198791e+02,7.793463355269254578e+01,3.249121441436827240e+02
3.600000000000000000e+02,6.572745735687521119e+03,1.130273591722998390e+02,4.847667050102850794e+02,7.549917625417090505e+01,3.266833858153348160e+02
3.700000000000000000e+02,6.589793936777171439e+03,1.152414112618649682e+02,4.930694003461542820e+02,7.129247728399715811e+01,3.203733373600741743e+02
3.800000000000000000e+02,6.574516977359172415e+03,1.164591399111258028e+02,4.803386008311547357e+02,7.394933979147531034e+01,3.292295457183347480e+02
3.900000000000000000e+02,6.564775148165086648e+03,1.185624893962126691e+02,4.729215263311115791e+02,7.228880072430146697e+01,3.362038098004648532e+02
4.000000000000000000e+02,6.571638709642738831e+03,1.084885523886913319e+02,4.924051847192847617e+02,7.638479708999695106e+01,3.226980920541175806e+02
4.100000000000000000e+02,6.559904233568042400e+03,1.097062810379521380e+02,4.863165414729805889e+02,7.417074500043183605e+01,3.297830587407260055e+02
4.200000000000000000e+02,6.574074166941260046e+03,1.118096305230390328e+02,4.909660508610673446e+02,7.239950332877972983e+01,3.248014415392044612e+02
4.300000000000000000e+02,6.584480211762215731e+03,1.121417383364737930e+02,4.939550211819802712e+02,7.394933979147531034e+01,3.199305269421611797e+02
4.400000000000000000e+02,6.584258806553260001e+03,1.156842216797779912e+02,4.872021623088066917e+02,7.350652937356228733e+01,3.235837128899436266e+02
4.500000000000000000e+02,6.582708970090563525e+03,1.161270320976910284e+02,4.879770805401544180e+02,7.107107207504064661e+01,3.248014415392044612e+02
4.600000000000000000e+02,6.570088873180042356e+03,1.104811992692999496e+02,4.883091883535892066e+02,7.572058146312741655e+01,3.254656571660739814e+02
4.700000000000000000e+02,6.582266159672651156e+03,1.139129800081258992e+02,4.909660508610673446e+02,7.228880072430146697e+01,3.228087946585958434e+02
4.800000000000000000e+02,6.569203252344215798e+03,1.129166565678215903e+02,4.853202180326762800e+02,7.339582676908403869e+01,3.283439248825086452e+02
4.900000000000000000e+02,6.578059460702476827e+03,1.175661659559083603e+02,4.792315747863722208e+02,7.461355541834484484e+01,3.285653300914651709e+02
5.000000000000000000e+02,6.595993282627954613e+03,1.178982737693431346e+02,4.873128649132848977e+02,7.483496062730137055e+01,3.199305269421611797e+02
5.100000000000000000e+02,6.586472858642824576e+03,1.194481102320387294e+02,4.834382737565459820e+02,7.084966686608413511e+01,3.262405753974218214e+02
5.200000000000000000e+02,6.578280865911434375e+03,1.133594669857346133e+02,4.877556753311980060e+02,7.461355541834484484e+01,3.242479285168132037e+02
5.300000000000000000e+02,6.577395245075607818e+03,1.129166565678215903e+02,4.845452998013284969e+02,7.826674136612732013e+01,3.242479285168132037e+02
5.400000000000000000e+02,6.590458152404041357e+03,1.161270320976910284e+02,4.900804300252413555e+02,7.284231374669275283e+01,3.209268503824654886e+02
5.500000000000000000e+02,6.575624003403955612e+03,1.128059539633433417e+02,4.834382737565459820e+02,7.870955178404034314e+01,3.250228467481609300e+02
5.600000000000000000e+02,6.576952434657694539e+03,1.124738461499085673e+02,4.889734039804587269e+02,7.450285281386659619e+01,3.240265233078566212e+02
5.700000000000000000e+02,6.563446716911346812e+03,1.095955784334738894e+02,4.904125378386761440e+02,7.206739551534495547e+01,3.279011144645956506e+02
5.800000000000000000e+02,6.576509624239781260e+03,1.124738461499085673e+02,4.916302664879369217e+02,7.162458509743193247e+01,3.242479285168132037e+02
5.900000000000000000e+02,6.584701616971172371e+03,1.135808721946911248e+02,4.926265899282412306e+02,7.251020593325797847e+01,3.212589581959002771e+02
6.000000000000000000e+02,6.587137074269693585e+03,1.149093034484302081e+02,4.900804300252413555e+02,7.361723197804053598e+01,3.213696608003784831e+02
6.100000000000000000e+02,6.578059460702476827e+03,1.139129800081258992e+02,4.879770805401544180e+02,7.317442156012752719e+01,3.249121441436827240e+02
6.200000000000000000e+02,6.581159133627867959e+03,1.110347122916912213e+02,4.935122107640672766e+02,7.494566323177961920e+01,3.204840399645524371e+02
6.300000000000000000e+02,6.573631356523346767e+03,1.147986008439519594e+02,4.838810841744589766e+02,7.328512416460577583e+01,3.280118170690738566e+02
6.400000000000000000e+02,6.593336420120476760e+03,1.163484373066475257e+02,4.888627013759805209e+02,7.505636583625788205e+01,3.197091217332046540e+02
6.500000000000000000e+02,6.585144427389084740e+03,1.162377347021692771e+02,4.825526529207198791e+02,7.749182313477952277e+01,3.236944154944218894e+02
6.600000000000000000e+02,6.567210605463607862e+03,1.115882253140825071e+02,4.815563294804155703e+02,7.882025438851860599e+01,3.280118170690738566e+02
6.700000000000000000e+02,6.610606026419084628e+03,1.159056268887345169e+02,4.987152331745453466e+02,7.472425802282310769e+01,3.106315081659876114e+02
6.800000000000000000e+02,6.581380538836824599e+03,1.131380617767781018e+02,4.918516716968934475e+02,7.251020593325797847e+01,3.224766868451610549e+02
6.900000000000000000e+02,6.578280865911434375e+03,1.123631435454303045e+02,4.942871289954150598e+02,7.007474863473633775e+01,3.232516050765088949e+02
7.000000000000000000e+02,6.563889527329260090e+03,1.113668201051259956e+02,4.863165414729805889e+02,7.284231374669275283e+01,3.294509509272912169e+02
7.100000000000000000e+02,6.571638709642738831e+03,1.103704966648216867e+02,4.905232404431543500e+02,7.450285281386659619e+01,3.245800363302479354e+02
7.200000000000000000e+02,6.573188546105433488e+03,1.109240096872129726e+02,4.929586977416759623e+02,7.173528770191018111e+01,3.243586311212914097e+02
7.300000000000000000e+02,6.565882174209868026e+03,1.104811992692999496e+02,4.896376196073283040e+02,7.228880072430146697e+01,3.275690066511608620e+02
7.400000000000000000e+02,6.573409951314390128e+03,1.080457419707782947e+02,4.989366383835018155e+02,7.162458509743193247e+01,3.213696608003784831e+02
7.500000000000000000e+02,6.570310278388999905e+03,1.126952513588650646e+02,4.878663779356762120e+02,7.184599030638844397e+01,3.275690066511608620e+02
7.600000000000000000e+02,6.597543119090650180e+03,1.139129800081258992e+02,4.963904784805019972e+02,7.450285281386659619e+01,3.151703149495961611e+02
7.700000000000000000e+02,6.538649333508217751e+03,1.076029315528652717e+02,4.796743852042852154e+02,7.439215020938833334e+01,3.383071592855517338e+02
7.800000000000000000e+02,6.580716323209955590e+03,1.132487643812563505e+02,4.903018352341978243e+02,7.350652937356228733e+01,3.229194972630741063e+02
7.900000000000000000e+02,6.578059460702476827e+03,1.114775227096042585e+02,4.903018352341978243e+02,7.572058146312741655e+01,3.224766868451610549e+02
8.000000000000000000e+02,6.598428739926475828e+03,1.116989279185607558e+02,5.015935008909800104e+02,7.417074500043183605e+01,3.125134524421179663e+02
8.100000000000000000e+02,6.567653415881521141e+03,1.111454148961694841e+02,4.859844336595458572e+02,7.549917625417090505e+01,3.273476014422043363e+02
8.200000000000000000e+02,6.564110932538216730e+03,1.095955784334738894e+02,4.881984857491110006e+02,7.461355541834484484e+01,3.275690066511608620e+02
8.300000000000000000e+02,6.558797207523260113e+03,1.080457419707782947e+02,4.875342701222414235e+02,7.572058146312741655e+01,3.286760326959434337e+02
8.400000000000000000e+02,6.591786583657780284e+03,1.141343852170824107e+02,4.953941550401976883e+02,7.217809811982321833e+01,3.182699878749873506e+02
8.500000000000000000e+02,6.592007988866736923e+03,1.178982737693431346e+02,4.878663779356762120e+02,7.228880072430146697e+01,3.219231738227697974e+02
8.600000000000000000e+02,6.601528412851867870e+03,1.113668201051259956e+02,5.064644154880232918e+02,7.151388249295366961e+01,3.106315081659876114e+02
8.700000000000000000e+02,6.575845408612911342e+03,1.159056268887345169e+02,4.826633555251981420e+02,7.339582676908403869e+01,3.280118170690738566e+02
8.800000000000000000e+02,6.597321713881693540e+03,1.173447607469518346e+02,4.880877831446327377e+02,7.583128406760567941e+01,3.187127982929003451e+02
8.900000000000000000e+02,6.570088873180042356e+03,1.130273591722998390e+02,4.816670320848938331e+02,7.727041792582301127e+01,3.280118170690738566e+02
9.000000000000000000e+02,6.564553742956129099e+03,1.118096305230390328e+02,4.808921138535460500e+02,7.771322834373603428e+01,3.295616535317694797e+02
9.100000000000000000e+02,6.595329067001084695e+03,1.162377347021692771e+02,4.875342701222414235e+02,7.760252573925777142e+01,3.186020956884220823e+02
9.200000000000000000e+02,6.572081520060651201e+03,1.122524409409520558e+02,4.857630284505893883e+02,7.572058146312741655e+01,3.262405753974218214e+02
9.300000000000000000e+02,6.578280865911434375e+03,1.193374076275604523e+02,4.786780617639809066e+02,7.173528770191018111e+01,3.302258691586390569e+02
9.400000000000000000e+02,6.559461423150130031e+03,1.073815263439087602e+02,4.911874560700239272e+02,7.372793458251879883e+01,3.276797092556391249e+02
9.500000000000000000e+02,6.578723676329346745e+03,1.123631435454303045e+02,4.945085342043715855e+02,7.007474863473633775e+01,3.230301998675523123e+02
9.600000000000000000e+02,6.563668122120304361e+03,1.095955784334738894e+02,4.866486492864153774e+02,7.594198667208392806e+01,3.277904118601173877e+02
9.700000000000000000e+02,6.571638709642738831e+03,1.119203331275172815e+02,4.888627013759805209e+02,7.306371895564926433e+01,3.261298727929435017e+02
9.800000000000000000e+02,6.578723676329346745e+03,1.135808721946911248e+02,4.859844336595458572e+02,7.616339188104045377e+01,3.242479285168132037e+02
9.900000000000000000e+02,6.568760441926303429e+03,1.121417383364737930e+02,4.865379466819371146e+02,7.350652937356228733e+01,3.277904118601173877e+02
1.000000000000000000e+03,6.586915669060737855e+03,1.135808721946911248e+02,4.905232404431543500e+02,7.572058146312741655e+01,3.201519321511177054e+02
1.010000000000000000e+03,6.601307007642911231e+03,1.169019503290388258e+02,4.879770805401544180e+02,7.882025438851860599e+01,3.162773409943787328e+02
1.020000000000000000e+03,6.581159133627867959e+03,1.171233555379953373e+02,4.781245487415896491e+02,7.815603876164905728e+01,3.265726832108565532e+02
1.030000000000000000e+03,6.574074166941260046e+03,1.139129800081258992e+02,4.860951362640241200e+02,7.306371895564926433e+01,3.269047910242913417e+02
1.040000000000000000e+03,6.588244100314476782e+03,1.140236826126041478e+02,4.935122107640672766e+02,7.251020593325797847e+01,3.199305269421611797e+02
1.050000000000000000e+03,6.560125638776999949e+03,1.109240096872129726e+02,4.841024893834155023e+02,7.406004239595357319e+01,3.308900847855085772e+02
1.060000000000000000e+03,6.576731029448737900e+03,1.100383888513869124e+02,4.926265899282412306e+02,7.560987885864915370e+01,3.217017686138132717e+02
1.070000000000000000e+03,6.577838055493520187e+03,1.108133070827347240e+02,4.907446456521109326e+02,7.649549969447521391e+01,3.219231738227697974e+02
1.080000000000000000e+03,6.585587237806998928e+03,1.136915747991693735e+02,4.893055117938935155e+02,7.605268927656219091e+01,3.209268503824654886e+02
1.090000000000000000e+03,6.570531683597955634e+03,1.103704966648216867e+02,4.950620472267628998e+02,6.941053300786680325e+01,3.251335493526391929e+02
1.100000000000000000e+03,6.569424657553173347e+03,1.118096305230390328e+02,4.874235675177632174e+02,7.361723197804053598e+01,3.271261962332478106e+02
1.110000000000000000e+03,6.585144427389084740e+03,1.131380617767781018e+02,4.917409690924152414e+02,7.450285281386659619e+01,3.205947425690307000e+02
1.120000000000000000e+03,6.574959787777086603e+03,1.102597940603434381e+02,4.921837795103282360e+02,7.472425802282310769e+01,3.228087946585958434e+02
1.130000000000000000e+03,6.567210605463607862e+03,1.116989279185607558e+02,4.856523258461110686e+02,7.450285281386659619e+01,3.281225196735521195e+02
1.140000000000000000e+03,6.583815996135345813e+03,1.133594669857346133e+02,4.929586977416759623e+02,7.217809811982321833e+01,3.214803634048567460e+02
1.150000000000000000e+03,6.595771877418997974e+03,1.135808721946911248e+02,5.036968503760668909e+02,6.697507570934514831e+01,3.157238279719874186e+02
1.160000000000000000e+03,6.566546389836737944e+03,1.159056268887345169e+02,4.775710357191983917e+02,7.383863718699706169e+01,3.326613264571606692e+02
1.170000000000000000e+03,6.602414033687692609e+03,1.174554633514301116e+02,4.897483222118066237e+02,7.649549969447521391e+01,3.162773409943787328e+02
1.180000000000000000e+03,6.585587237806998928e+03,1.181196789782996461e+02,4.813349242714590446e+02,7.516706844073614491e+01,3.253549545615957186e+02
1.190000000000000000e+03,6.599314360762302385e+03,1.173447607469518346e+02,4.858737310550675943e+02,7.904165959747511749e+01,3.177164748525960363e+02
1.200000000000000000e+03,6.583373185717433444e+03,1.182303815827778948e+02,4.784566565550244377e+02,7.671690490343172542e+01,3.265726832108565532e+02
1.210000000000000000e+03,6.577395245075607818e+03,1.132487643812563505e+02,4.843238945923719712e+02,7.782393094821429713e+01,3.245800363302479354e+02
1.220000000000000000e+03,6.583373185717433444e+03,1.175661659559083603e+02,4.852095154281980740e+02,7.129247728399715811e+01,3.259084675839870329e+02
1.230000000000000000e+03,6.589129721150302430e+03,1.165698425156040514e+02,4.863165414729805889e+02,7.505636583625788205e+01,3.220338764272480034e+02
1.240000000000000000e+03,6.612598673299693473e+03,1.206658388812995355e+02,4.900804300252413555e+02,7.483496062730137055e+01,3.143953967182483211e+02
1.250000000000000000e+03,6.592450799284650202e+03,1.163484373066475257e+02,4.844345971968502909e+02,7.904165959747511749e+01,3.201519321511177054e+02
1.260000000000000000e+03,6.566324984627782214e+03,1.112561175006477470e+02,4.829954633386329306e+02,7.760252573925777142e+01,3.281225196735521195e+02
1.270000000000000000e+03,6.576731029448737900e+03,1.100383888513869124e+02,4.941764263909368537e+02,7.406004239595357319e+01,3.217017686138132717e+02
1.280000000000000000e+03,6.565882174209868026e+03,1.134701695902128762e+02,4.822205451072851474e+02,7.372793458251879883e+01,3.305579769720737886e+02
1.290000000000000000e+03,6.591786583657780284e+03,1.142450878215606593e+02,4.969439915028931978e+02,7.040685644817111211e+01,3.183806904794655566e+02
1.300000000000000000e+03,6.571195899224824643e+03,1.150200060529084567e+02,4.842131919878937651e+02,7.129247728399715811e+01,3.294509509272912169e+02
1.310000000000000000e+03,6.591786583657780284e+03,1.146878982394736823e+02,4.922944821148064420e+02,7.417074500043183605e+01,3.188235008973786080e+02
1.320000000000000000e+03,6.592893609702563481e+03,1.077136341573435345e+02,5.000436644282844441e+02,8.092360387360547236e+01,3.112957237928571885e+02
1.330000000000000000e+03,6.577616650284564457e+03,1.111454148961694841e+02,4.903018352341978243e+02,7.616339188104045377e+01,3.223659842406827920e+02
1.340000000000000000e+03,6.553040672090391126e+03,1.062745002991262027e+02,4.849881102192415483e+02,7.893095699299685464e+01,3.297830587407260055e+02
1.350000000000000000e+03,6.585144427389084740e+03,1.182303815827778948e+02,4.848774076147632854e+02,7.118177467951890947e+01,3.256870623750305072e+02
1.360000000000000000e+03,6.602414033687692609e+03,1.152414112618649682e+02,4.943978315998933795e+02,7.627409448551870241e+01,3.140632889048135894e+02
1.370000000000000000e+03,6.575402598194998973e+03,1.100383888513869124e+02,4.908553482565891386e+02,7.671690490343172542e+01,3.223659842406827920e+02
1.380000000000000000e+03,6.589351126359259069e+03,1.132487643812563505e+02,4.960583706670672086e+02,7.206739551534495547e+01,3.186020956884220823e+02
1.390000000000000000e+03,6.570974494015868913e+03,1.123631435454303045e+02,4.881984857491110006e+02,7.251020593325797847e+01,3.269047910242913417e+02
1.400000000000000000e+03,6.568096226299433511e+03,1.087099575976478434e+02,4.920730769058499732e+02,7.450285281386659619e+01,3.246907389347261983e+02
1.410000000000000000e+03,6.568981847135260068e+03,1.118096305230390328e+02,4.906339430476326129e+02,7.018545123921460061e+01,3.273476014422043363e+02
1.420000000000000000e+03,6.588022695105520143e+03,1.119203331275172815e+02,5.005971774506757015e+02,6.952123561234506610e+01,3.179378800615525620e+02
1.430000000000000000e+03,6.557468776269521186e+03,1.115882253140825071e+02,4.858737310550675943e+02,6.963193821682331475e+01,3.328827316661171949e+02
1.440000000000000000e+03,6.570974494015868913e+03,1.103704966648216867e+02,4.946192368088498483e+02,7.007474863473633775e+01,3.249121441436827240e+02
1.450000000000000000e+03,6.569424657553173347e+03,1.097062810379521380e+02,4.952834524357193686e+02,6.996404603025807489e+01,3.250228467481609300e+02
1.460000000000000000e+03,6.578723676329346745e+03,1.144664930305171850e+02,4.865379466819371146e+02,7.383863718699706169e+01,3.251335493526391929e+02
1.470000000000000000e+03,6.571860114851694561e+03,1.161270320976910284e+02,4.828847607341546677e+02,7.073896426160587225e+01,3.302258691586390569e+02
1.480000000000000000e+03,6.577173839866650269e+03,1.145771956349954337e+02,4.867593518908936971e+02,7.262090853773622712e+01,3.260191701884652389e+02
1.490000000000000000e+03,6.583373185717433444e+03,1.114775227096042585e+02,4.941764263909368537e+02,7.450285281386659619e+01,3.198198243376829168e+02
1.500000000000000000e+03,6.603078249314562527e+03,1.160163294932127656e+02,4.997115566148496555e+02,6.974264082130156339e+01,3.145060993227265840e+02
1.510000000000000000e+03,6.594000635747345768e+03,1.134701695902128762e+02,4.962797758760236775e+02,7.372793458251879883e+01,3.164987462033352017e+02
1.520000000000000000e+03,6.564110932538216730e+03,1.112561175006477470e+02,4.867593518908936971e+02,7.273161114221448997e+01,3.292295457183347480e+02
1.530000000000000000e+03,6.574959787777086603e+03,1.109240096872129726e+02,4.879770805401544180e+02,7.760252573925777142e+01,3.234730102854653637e+02
1.540000000000000000e+03,6.580716323209955590e+03,1.187838946051691806e+02,4.773496305102418091e+02,7.538847364969264220e+01,3.284546274869869080e+02
1.550000000000000000e+03,6.585587237806998928e+03,1.166805451200823001e+02,4.876449727267196863e+02,7.173528770191018111e+01,3.239158207033784151e+02
1.560000000000000000e+03,6.574074166941260046e+03,1.099276862469086637e+02,4.945085342043715855e+02,7.262090853773622712e+01,3.229194972630741063e+02
1.570000000000000000e+03,6.568760441926303429e+03,1.091527680155608806e+02,4.931801029506325449e+02,7.284231374669275283e+01,3.248014415392044612e+02
1.580000000000000000e+03,6.579387891956215753e+03,1.142450878215606593e+02,4.899697274207630358e+02,7.118177467951890947e+01,3.245800363302479354e+02
1.590000000000000000e+03,6.575181192986042333e+03,1.150200060529084567e+02,4.831061659431111934e+02,7.439215020938833334e+01,3.274583040466825992e+02
1.600000000000000000e+03,6.591122368030911275e+03,1.225477831574299046e+02,4.806707086445895243e+02,6.974264082130156339e+01,3.270154936287695477e+02
1.610000000000000000e+03,6.599314360762302385e+03,1.181196789782996461e+02,4.911874560700239272e+02,7.217809811982321833e+01,3.184913930839438194e+02
1.620000000000000000e+03,6.586694263851781216e+03,1.157949242842562683e+02,4.870914597043284289e+02,7.461355541834484484e+01,3.224766868451610549e+02
1.630000000000000000e+03,6.589351126359259069e+03,1.170126529335170744e+02,4.894162143983718352e+02,7.118177467951890947e+01,3.223659842406827920e+02
1.640000000000000000e+03,6.584480211762215731e+03,1.175661659559083603e+02,4.843238945923719712e+02,7.273161114221448997e+01,3.253549545615957186e+02
1.650000000000000000e+03,6.558354397105347743e+03,1.090420654110826035e+02,4.864272440774589086e+02,7.461355541834484484e+01,3.298937613452042683e+02
1.660000000000000000e+03,6.564110932538216730e+03,1.079350393663000460e+02,4.945085342043715855e+02,7.162458509743193247e+01,3.259084675839870329e+02
1.670000000000000000e+03,6.567210605463607862e+03,1.091527680155608806e+02,4.904125378386761440e+02,7.483496062730137055e+01,3.255763597705522443e+02
1.680000000000000000e+03,6.566546389836737944e+03,1.143557904260389222e+02,4.795636825998069526e+02,7.494566323177961920e+01,3.311114899944650460e+02
1.690000000000000000e+03,6.572967140896477758e+03,1.097062810379521380e+02,4.907446456521109326e+02,7.627409448551870241e+01,3.232516050765088949e+02
1.700000000000000000e+03,6.571860114851694561e+03,1.090420654110826035e+02,4.937336159730238592e+02,7.406004239595357319e+01,3.231409024720305752e+02
1.710000000000000000e+03,6.571860114851694561e+03,1.139129800081258992e+02,4.856523258461110686e+02,7.239950332877972983e+01,3.280118170690738566e+02
1.720000000000000000e+03,6.580716323209955590e+03,1.174554633514301116e+02,4.811135190625025757e+02,7.428144760491008469e+01,3.271261962332478106e+02
1.730000000000000000e+03,6.577395245075607818e+03,1.130273591722998390e+02,4.901911326297196183e+02,7.239950332877972983e+01,3.243586311212914097e+02
1.740000000000000000e+03,6.570088873180042356e+03,1.066066081125609628e+02,4.957262628536324200e+02,7.605268927656219091e+01,3.215910660093350089e+02
1.750000000000000000e+03,6.562118285657607885e+03,1.099276862469086637e+02,4.870914597043284289e+02,7.406004239595357319e+01,3.288974379048999594e+02
1.760000000000000000e+03,6.552376456463522118e+03,1.058316898812131797e+02,4.939550211819802712e+02,7.051755905264936075e+01,3.296723561362477426e+02
1.770000000000000000e+03,6.570088873180042356e+03,1.105919018737781983e+02,4.906339430476326129e+02,7.317442156012752719e+01,3.255763597705522443e+02
1.780000000000000000e+03,6.582487564881606886e+03,1.126952513588650646e+02,4.946192368088498483e+02,7.118177467951890947e+01,3.214803634048567460e+02
1.790000000000000000e+03,6.584923022180129010e+03,1.133594669857346133e+02,4.916302664879369217e+02,7.406004239595357319e+01,3.209268503824654886e+02
1.800000000000000000e+03,6.597100308672736901e+03,1.134701695902128762e+02,4.990473409879801352e+02,7.251020593325797847e+01,3.149489097406396354e+02
1.810000000000000000e+03,6.605735111822040381e+03,1.145771956349954337e+02,5.002650696372409129e+02,7.339582676908403869e+01,3.117385342107701831e+02
1.820000000000000000e+03,6.588908315941346700e+03,1.147986008439519594e+02,4.908553482565891386e+02,7.394933979147531034e+01,3.203733373600741743e+02
1.830000000000000000e+03,6.586030048224911297e+03,1.153521138663432168e+02,4.868700544953719032e+02,7.538847364969264220e+01,3.223659842406827920e+02
1.840000000000000000e+03,6.588244100314476782e+03,1.113668201051259956e+02,4.921837795103282360e+02,7.915236220195336614e+01,3.172736644346830417e+02
1.850000000000000000e+03,6.579166486747259114e+03,1.115882253140825071e+02,4.897483222118066237e+02,7.660620229895346256e+01,3.220338764272480034e+02
1.860000000000000000e+03,6.592893609702563481e+03,1.104811992692999496e+02,4.969439915028931978e+02,7.848814657508383164e+01,3.140632889048135894e+02
1.870000000000000000e+03,6.590015341986128988e+03,1.146878982394736823e+02,4.878663779356762120e+02,7.771322834373603428e+01,3.197091217332046540e+02
1.880000000000000000e+03,6.586694263851781216e+03,1.136915747991693735e+02,4.921837795103282360e+02,7.372793458251879883e+01,3.203733373600741743e+02
1.890000000000000000e+03,6.580937728418912229e+03,1.109240096872129726e+02,4.905232404431543500e+02,7.804533615717080863e+01,3.204840399645524371e+02
1.900000000000000000e+03,6.579830702374129032e+03,1.139129800081258992e+02,4.868700544953719032e+02,7.516706844073614491e+01,3.240265233078566212e+02
1.910000000000000000e+03,6.580052107583085672e+03,1.142450878215606593e+02,4.885305935625457323e+02,7.295301635117100147e+01,3.242479285168132037e+02
1.920000000000000000e+03,6.580052107583085672e+03,1.116989279185607558e+02,4.899697274207630358e+02,7.660620229895346256e+01,3.217017686138132717e+02
