# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
7.900000000000000000e+02,1.770134645607320749e+02,8.900489400051819757e+02,9.243667473934414147e+01,1.594117504486892933e+01,1.549836462695590500e+00
8.000000000000000000e+02,1.781204906055146466e+02,8.899382374007036560e+02,9.420791641099624769e+01,1.494485160456462225e+01,8.856208358260516667e-01
8.100000000000000000e+02,1.847626468742100485e+02,8.932593155350513143e+02,9.299018776173542733e+01,1.284150211947774878e+01,8.856208358260516667e-01
8.200000000000000000e+02,1.818843791577753564e+02,8.925950999081817372e+02,9.166175650799634411e+01,1.405923076873857092e+01,1.660539067173846917e+00
8.300000000000000000e+02,1.807773531129928131e+02,8.915987764678774283e+02,9.431861901547449634e+01,1.284150211947774878e+01,1.217728649260821028e+00
8.400000000000000000e+02,1.708141187099497245e+02,8.869492670797907294e+02,9.487213203786579641e+01,1.660539067173846917e+01,1.549836462695590500e+00
8.500000000000000000e+02,1.719211447547322678e+02,8.880562931245733580e+02,9.509353724682229370e+01,1.472344639560810897e+01,2.103349485086872583e+00
8.600000000000000000e+02,1.721425499636887935e+02,8.873920774977037809e+02,9.575775287369182820e+01,1.549836462695590278e+01,1.328431253739077444e+00
8.700000000000000000e+02,1.728067655905583422e+02,8.878348879156168323e+02,9.509353724682229370e+01,1.560906723143416031e+01,1.439133858217333861e+00
8.800000000000000000e+02,1.668288249487324890e+02,8.853994306170951631e+02,9.642196850056136270e+01,1.616258025382544261e+01,1.992646880608616167e+00
8.900000000000000000e+02,1.705927135009931987e+02,8.867278618708342037e+02,9.597915808264835391e+01,1.583047244039067358e+01,1.439133858217333861e+00
9.000000000000000000e+02,1.663860145308194660e+02,8.849566201991821117e+02,9.686477891847441413e+01,1.638398546278195766e+01,1.771241671652103333e+00
9.100000000000000000e+02,1.626221259785587563e+02,8.827425681096169683e+02,1.000751544483438380e+02,1.571976983591241783e+01,1.439133858217333861e+00
9.200000000000000000e+02,1.641719624412543226e+02,8.836281889454429574e+02,9.952164142595256635e+01,1.527695941799939128e+01,1.549836462695590500e+00
9.300000000000000000e+02,1.659432041129064430e+02,8.850673228036604314e+02,9.918953361251779199e+01,1.361642035082554436e+01,2.103349485086872583e+00
9.400000000000000000e+02,1.699284978741236785e+02,8.867278618708342037e+02,9.786110235877872299e+01,1.361642035082554436e+01,1.771241671652103333e+00
9.500000000000000000e+02,1.677144457845585350e+02,8.859529436394864206e+02,9.708618412743091142e+01,1.483414900008636472e+01,2.103349485086872583e+00
9.600000000000000000e+02,1.686000666203845810e+02,8.865064566618777917e+02,9.686477891847441413e+01,1.439133858217333994e+01,2.214052089565129222e+00
9.700000000000000000e+02,1.699284978741236785e+02,8.866171592663558840e+02,9.730758933638742292e+01,1.439133858217333994e+01,1.660539067173846917e+00
9.800000000000000000e+02,1.714783343368192732e+02,8.877241853111385126e+02,9.509353724682229370e+01,1.516625681352113375e+01,1.992646880608616167e+00
9.900000000000000000e+02,1.690428770382976040e+02,8.865064566618777917e+02,9.564705026921357955e+01,1.583047244039067358e+01,1.992646880608616167e+00
1.000000000000000000e+03,1.659432041129064430e+02,8.841817019678344423e+02,9.874672319460475478e+01,1.583047244039067358e+01,1.217728649260821028e+00
1.010000000000000000e+03,1.723639551726453192e+02,8.871706722887472552e+02,9.719688673190917427e+01,1.461274379112985322e+01,9.963234403043080833e-01
1.020000000000000000e+03,1.621793155606457049e+02,8.826318655051386486e+02,9.996445184386558935e+01,1.583047244039067358e+01,1.549836462695590500e+00
1.030000000000000000e+03,1.643933676502108483e+02,8.836281889454429574e+02,9.996445184386558935e+01,1.494485160456462225e+01,1.439133858217333861e+00
1.040000000000000000e+03,1.593010478442110411e+02,8.810820290424431960e+02,1.014035857020829070e+02,1.605187764934718686e+01,1.439133858217333861e+00
1.050000000000000000e+03,1.612936947248196589e+02,8.819676498782691851e+02,1.018463961199959442e+02,1.483414900008636472e+01,1.328431253739077444e+00
1.060000000000000000e+03,1.606294790979501386e+02,8.829639733185734940e+02,9.974304663490906364e+01,1.461274379112985322e+01,2.656862507478154889e+00
1.070000000000000000e+03,1.588582374262980181e+02,8.813034342513996080e+02,9.996445184386558935e+01,1.682679588069498067e+01,1.881944276130359972e+00
